,label,filename,total,100.0,150.0,200.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,800.0,850.0,900.0,950.0
0,AtlanticSalmon,Salmon_Fillet_210825101735.mzML,40372.84651002653,3790.326989430189,827.9273401729469,1758.2211957590089,1503.0575436470413,1583.5721297399589,1897.167265834444,1545.284626626718,1677.013832082489,1668.557006602574,1616.6632626313306,1680.7226264086644,1767.5978523280965,3725.2898236896617,6438.1356829442,2603.9266371379967,2097.9521073951723,2102.818247765125,2088.6123398309123
1,AtlanticSalmon,Salmon_Fillet_210825101823.mzML,41133.35669108076,3587.343971759082,850.0316711718192,2101.748554511423,1533.6871558642642,1721.8830766828012,1909.8676980773032,1588.1669293123684,1580.4608983687642,1574.123528676098,1632.5654045291706,1571.4014184519294,1753.1203202001495,3736.786986559224,6690.192319740776,2728.821915847715,2198.429268107349,2125.757258002217,2248.9683152183093
2,AtlanticSalmon,Salmon_Fillet_210825101913.mzML,23244.407678835207,2015.582066159116,489.1704328539998,1070.8802952526044,894.5381541820908,1160.305994473156,1142.1771473555582,1036.0815125188,1041.1843973096272,1006.6257749379038,1000.0665012920166,967.2328710699768,1120.301463260339,2022.7479437218328,3270.921365225016,1414.1799916551508,1168.114540686342,1200.076746508655,1224.2204803730249
3,AtlanticSalmon,Salmon_Fillet_210825102003.mzML,7509.606761749881,839.0994255920251,150.20106819262455,368.0202486058637,325.8172786558963,466.6495370473202,385.19594429861576,393.64976123580186,336.41774765498354,337.12509034302,317.7705810170492,305.0859231111735,338.4597336980754,555.5176326531804,976.8979388592004,404.7277484700869,325.3704259524015,329.3722631210729,354.2284132414908
4,AtlanticSalmon,Salmon_Fillet_210825102045.mzML,38107.47030133034,3367.988748167952,763.1756613285397,1823.1369604224697,1420.328187905566,1555.634713441617,1796.224646958882,1508.6314575283404,1550.1890168029054,1550.2506755095178,1545.4593812706823,1538.3668201121866,1650.6289658169765,3536.662167858044,6065.585213353263,2429.3576727439763,2000.660589728567,1985.0827931180108,2020.1066292628368
5,AtlanticSalmon,Salmon_Fillet_210825102131.mzML,10452.236110767615,1161.659845149517,202.510865739645,417.9827915751632,452.2739979943246,488.1110228426231,537.3329812416313,488.619934806685,482.899243944975,475.3429431802977,467.5841073776846,474.09290513843735,491.37988255496754,891.4086092463069,1351.1548553696348,633.1894859317418,489.0271917965258,465.664252853666,482.00119402378914
6,AtlanticSalmon,Salmon_Fillet_210825102213.mzML,11853.055426048337,1016.026415612868,240.10904510401204,588.1545114732074,529.7926780177015,697.9517558763908,613.0579516384597,585.4662998377513,533.7328083294894,519.0108765840176,521.9835553739348,527.3498188797378,544.3020615575168,997.5959773715192,1590.7673905444717,671.9413096450543,546.7165776792625,564.7937959794355,564.3025965435058
7,AtlanticSalmon,Salmon_Fillet_210825102643.mzML,10796.736393440411,1100.3501811192148,221.82311399798516,515.0887021978458,433.9157515405934,515.5042438980148,519.7080545167836,432.9239574995048,434.2450933312434,430.6319814168452,437.8469884431321,414.0314992313288,454.34608710428745,956.4077457557096,1705.4364378199846,676.7525050764804,517.3009149272932,517.0614248398508,513.3617107243155
8,AtlanticSalmon,Salmon_Fillet_210825102734.mzML,15714.459271576145,1305.8123670995235,302.91890464595656,757.7550524284071,657.180020955498,686.5794274687628,794.8047334029883,640.0702040155234,680.5947566581023,645.4485290675788,652.903458457529,638.3485118205871,679.5417865685467,1425.8642837507998,2471.863591800589,999.8413359475647,787.054785917323,790.9439201223499,796.933601448513
