,label,filename,total,100.0,140.95238095238096,181.9047619047619,222.85714285714283,263.8095238095238,304.76190476190476,345.71428571428567,386.66666666666663,427.6190476190476,468.57142857142856,509.5238095238095,550.4761904761904,591.4285714285713,632.3809523809523,673.3333333333333,714.2857142857142,755.2380952380952,796.1904761904761,837.1428571428571,878.0952380952381,919.047619047619,960.0
0,AtlanticSalmon,Salmon_Fillet_210825101735.mzML,49916.18749274228,4658.3668765783295,900.2894995638774,2015.398141927864,1373.2667764529854,1551.094370331327,1620.9531427447682,1948.3218791939148,1559.4747095567366,1686.7204103117297,1614.6640735219526,1666.7326656109335,1615.72029254714,1669.5006481061375,1684.1086003674511,1854.341640101559,4225.394896167162,7174.4420635901415,2560.3203111527114,2312.0622740856297,2082.6962294382392,2019.7075514087635,2122.610439982936
1,AtlanticSalmon,Salmon_Fillet_210825101823.mzML,50537.9575057202,4234.753428449233,844.4388089143331,2407.0739803958027,1439.5156993111675,1567.7578555342568,1763.1870162828277,1969.0702392761232,1633.528552857211,1649.6933990635384,1517.311389792218,1580.4868256995162,1623.9550498830288,1568.0379396432356,1654.17305159419,1828.674475854641,4223.1077030760525,7447.435567553564,2680.977356041903,2440.300352500982,2077.282378233612,2117.6911284401344,2269.5053073226177
2,AtlanticSalmon,Salmon_Fillet_210825101913.mzML,29256.16236161754,2979.58540636301,586.3199834981004,1155.8144505304915,804.0391210676103,970.4479714337622,1195.2087843709753,1135.6242649864032,986.354228830557,1107.777324304841,1038.7321391266703,985.6994482748352,1003.8513217014472,982.5692820412618,1046.0139327503443,1126.6576415867137,2256.8903221298324,3653.363922937005,1390.2215158819142,1264.9264494443262,1167.0498690942857,1169.4717002638813,1249.5432809992692
3,AtlanticSalmon,Salmon_Fillet_210825102003.mzML,9488.32771203815,1184.62715690732,201.10128428946453,380.7537356308263,296.3603648150518,371.6710365920687,488.5730458981579,385.3339723616945,328.3121723413014,428.42427674801,332.29717039220014,335.01175056857045,321.8068681475171,310.52698023317737,320.0274943142337,327.50012517450017,618.8021482359211,1096.0495267420642,398.79266323234697,354.0042625702465,323.3612215823534,320.0087571183753,364.9816981427493
4,AtlanticSalmon,Salmon_Fillet_210825102045.mzML,47570.718612740326,4309.241940427393,885.3821840931499,2351.4984528440928,1336.4104964122523,1471.4223138265374,1583.7639832617042,1838.263963169771,1468.1153534766904,1590.952318715886,1530.258340741237,1541.3893971321745,1529.179922286627,1570.7375455637382,1543.334380084374,1723.5325408279425,3986.180689892749,6808.753113556816,2399.3975988541706,2163.9262604804644,1949.884200538096,1908.4725233125396,2080.62109324192
5,AtlanticSalmon,Salmon_Fillet_210825102131.mzML,13164.76357209126,1663.914010683695,233.38574709168503,439.5991896178211,370.4635731094901,482.8091097060777,497.9396450005713,524.2218544203566,479.0444994516941,529.2878191801228,463.4712376504671,473.2064610632031,466.30258483526654,480.2370562918744,473.974891360992,509.41193333194553,987.3806892240152,1510.7971952390956,622.1786061997099,549.2767321602242,470.62340298125486,446.8859486038386,490.3513848878589
6,AtlanticSalmon,Salmon_Fillet_210825102213.mzML,14844.355081309011,1411.3727401594322,295.7233995879454,599.8085149488456,472.4010958148447,599.9769723862863,713.5669726671223,617.2909620201627,525.2356375396031,629.6324038923857,520.0625313911981,514.5451671542617,520.0838120833891,536.5186511019936,537.5639525343913,550.9372471154867,1103.9422403057883,1771.1280474356688,655.4597142513611,596.4853052710678,551.5403942484685,546.7014017050135,574.3779176942979
7,AtlanticSalmon,Salmon_Fillet_210825102643.mzML,13431.645158291343,1364.55098712643,300.56492591094326,575.2407199575423,405.0763446587014,455.6586049616843,537.8669783793285,528.582323332861,411.7205279418931,462.9175718619616,426.8459341321308,430.41573616304,437.79321290610375,419.7346422855703,419.9527754666216,481.9659536748997,1089.3534065136864,1907.734217591886,661.9466918401339,587.2803096182237,512.0532496096972,490.6386155846175,523.7514287733874
8,AtlanticSalmon,Salmon_Fillet_210825102734.mzML,19747.016279386447,1814.245601818959,416.1537343602332,835.1636002130749,577.5597083840985,707.0436372305417,697.7436255483791,797.3655866338922,623.7687331293763,707.9856978952705,671.7368188402753,638.08162586006,659.5980890139882,648.1290922455233,636.1384226011983,716.5446978012058,1618.3005840508229,2787.078723442464,965.2886317449372,886.4518866447982,758.9878785655699,768.0966387999694,815.5532645618101
9,AtlanticSalmon,Salmon_Fillet_210825102827.mzML,16255.997330026396,1707.3983995318413,354.26075572593805,665.2562861207673,505.5862061910848,592.6172196688825,643.2972724549555,674.9317453202214,517.8238810867463,589.4790530397307,541.1455604031988,523.4219817158156,526.2185092951329,520.9121787170099,511.8254458523314,577.5841408084746,1252.0827555693756,2199.8549760209253,795.9776390534373,681.4020994740966,617.5222812041393,609.0907114536001,648.3082313186922
10,AtlanticSalmon,Salmon_Fillet_210825102917.mzML,4527.97510640033,432.1021338303884,89.407389629171,209.252321709688,159.67839082114477,198.81372198583293,226.300165828493,178.76600540098167,146.68722821932548,175.4329641497921,154.26435473893832,148.9127522760184,146.40967155301806,145.66436344205903,151.11538437676626,166.15357095989603,333.1888718258768,570.1774723376261,213.18892397002105,185.44675132401275,165.33523548114707,160.28617248203403,171.3912600580985
11,AtlanticSalmon,Salmon_Fillet_210825103021.mzML,5077.856722781131,458.2265724440416,125.53507813655196,240.61803391487317,219.66632992533104,254.6261606920856,259.1363887215338,238.83289121737724,187.18795587253535,215.849647670754,199.08856104121307,187.9378369944286,192.6656626049957,189.34517262007395,178.78514792782744,188.67387957073367,309.87599637535374,496.72728872326286,213.87913485335716,198.68932928283337,175.3373947199281,174.63427734162562,172.5379821304148
12,AtlanticSalmon,Salmon_Fillet_210825103223.mzML,7917.271530372962,825.1683111488819,191.04859683590053,359.4046809875516,305.1994828929385,365.6613742693855,361.6424360859127,341.7453166358609,290.6701836456561,352.9849051704029,292.26006376973726,277.6125326221368,296.6191629067859,284.0630597515555,276.4206921641393,294.827528326508,516.8812687762962,817.8669093569605,334.73040446403945,305.3519406583534,275.97024541766706,276.0755985609185,275.0668359253732
13,AtlanticSalmon,Salmon_Fillet_210825103314.mzML,18211.216793593936,1413.2774093866349,349.4071597364687,679.0333557793872,591.2651388668713,686.4887769534464,656.2872046251596,765.3612218020961,631.7194842435495,708.7052155896358,676.9579557432083,656.3942085524498,648.5199925441586,621.4917586080152,646.4717390516082,731.3892536119123,1393.4552675951743,2274.2241382179486,885.2020326130514,826.5252807523233,752.7697543640687,784.6112345207564,831.659210436014
14,AtlanticSalmon,Salmon_Fillet_210825103601.mzML,9962.37440883942,933.461959729592,196.05868683968276,399.9302764523906,333.8541493960344,393.7803806713894,387.2977746388626,422.1079503761771,333.608077723635,388.5855069469646,344.7687134590612,340.1268363624976,352.9969265670995,336.9264837849579,329.90528421282687,387.33745774797626,725.9479524412905,1252.6586800809991,477.6738155326493,431.3171267969349,383.7945727152625,388.0336658186231,422.2021305445125
15,AtlanticSalmon,Salmon_Fillet_210825103657.mzML,5341.022457012416,499.4386939406395,138.0225326045165,254.639952699868,225.28130662185376,241.61207150052917,232.1235224408513,230.46134977360563,181.85790993806333,202.2940383713936,187.6447791373802,176.24479177613344,190.00803755076456,180.1298472230342,177.95041606873713,192.90233317978627,361.06760758607015,620.0963392703775,243.83773927650435,221.5949840277257,195.79599729988544,182.3119336586969,205.70627306600133
16,AtlanticSalmon,Salmon_Fillet_210825103754.mzML,8463.643582416262,784.8183453043303,200.69343889294595,356.8326015777746,351.9088433472962,384.5869485972928,314.1808922291266,385.3745413192557,314.1133897875049,357.7659937569378,328.13066484308973,323.5386131146436,318.73725412705744,311.3989069199401,308.74934288692907,334.91437729010033,550.8504605217461,872.6864769383043,374.7852632085592,334.620142393664,314.9123288980523,312.6311527182467,327.41360374346345
17,AtlanticSalmon,Salmon_Fillet_210825103851.mzML,13792.22804178722,1242.9576351284982,244.0368552185025,526.9026479084122,483.7703672510907,575.4144523477681,453.55153875304825,581.1719859811761,452.63538039110506,508.5352531588154,476.7436836107673,468.9636027264027,487.2887739723377,477.9721701044344,476.9334572608549,542.7342355403188,1076.4150667133824,1736.6959071794054,694.3023339587332,610.8459056906686,548.1206410711418,546.8805102352419,579.3556375851167
18,AtlanticSalmon,Salmon_Fillet_210825103943.mzML,4633.47462319298,401.979219853878,146.7631135557379,225.3001685883669,230.31312188710177,283.80947621514264,323.18217160848883,214.4236825061191,178.94530424395666,254.951773568854,162.8620629077431,149.31772364574124,159.03495294645532,160.52496413571578,167.19203736576026,161.2258654387583,235.31147730639657,374.0442688203174,173.972764828909,167.4501353836765,151.36287526821528,157.35347096018282,154.15399215746243
19,AtlanticSalmon,Salmon_Fillet_210825104044.mzML,4764.05351290396,471.3744207620621,140.69327973950476,190.4114061132568,251.9422462041211,275.9156030256787,190.5132490312021,243.08075125844528,168.44650326453643,186.97489183458435,171.20592923323332,167.3055536756806,169.09542283264574,163.39018577678465,164.32366112194373,184.7962265908461,298.16328918424955,442.56736692884544,196.62910652822868,178.33525991016106,159.03512371578788,174.17228243892805,175.68175373323493
