,label,filename,total,100.0,136.04166666666666,172.08333333333331,208.125,244.16666666666666,280.2083333333333,316.25,352.29166666666663,388.3333333333333,424.375,460.41666666666663,496.4583333333333,532.5,568.5416666666666,604.5833333333333,640.625,676.6666666666666,712.7083333333333,748.75,784.7916666666666,820.8333333333333,856.875,892.9166666666666,928.9583333333333,965.0
0,AtlanticSalmon,Salmon_Fillet_210825101735.mzML,55836.51117152849,4743.997908165057,826.1965828504827,857.98285977742,1932.6234388827168,1553.734203509934,1402.7097779841838,2129.5141075912125,1591.6589267133609,1551.4730856499848,1596.4928083781967,1707.733668984478,1659.000027485725,1661.1073058431657,1583.6836984700567,1705.4479458065134,1688.2864044100868,1869.246787115601,3994.609221745805,5896.377676811203,5256.839170108471,2217.1934757872245,2174.830901486719,2101.4256871839525,1981.105914581792,2153.239586205151
1,AtlanticSalmon,Salmon_Fillet_210825101823.mzML,56480.04288072148,4277.602207233508,759.899404893938,784.963837989911,2340.9182409052023,1650.0526721041092,1456.969233361986,2346.379885676107,1557.172951871713,1628.6744166853214,1583.653952805743,1616.5428834596794,1550.2308401885784,1616.4140744168935,1626.382674760464,1555.3479235137836,1674.9989787348932,1845.6591792407585,3995.663399485686,6048.846844558828,5414.884674793892,2361.8572015606032,2272.272250287614,2133.592061326359,2084.3427542178088,2296.720336648093
2,AtlanticSalmon,Salmon_Fillet_210825101913.mzML,32946.78794526739,3198.1083736995856,621.1083217029922,476.6861929966185,1211.2140176858422,899.1323536859808,926.4729770290686,1483.091021442248,945.3518800526746,986.593901143732,1074.2882307326684,1076.3829407544888,996.1051517675288,1025.523651572604,969.4767540091106,977.1097498757416,1059.813605465873,1149.782097226666,2197.069104114442,2928.9647453570847,2714.3085534872685,1199.1633840412987,1231.565906326923,1163.8317056604274,1163.4701592755866,1272.1731661609288
3,AtlanticSalmon,Salmon_Fillet_210825102003.mzML,10693.79390486266,1283.6443573772908,216.00878210748945,156.0988227392119,426.16542315270135,327.2747409809879,340.34147073847714,604.2634988998979,315.1517718280496,332.1249715528836,429.1839006242677,344.79942240113286,335.04635046898403,331.1066358596662,306.59852660963907,307.8565251651715,330.9075017068918,328.6865183267577,606.0238049558428,844.3691792906473,844.5275871977292,329.3631958986936,339.74575985361827,328.536899244413,312.7431947511226,373.22506313109193
4,AtlanticSalmon,Salmon_Fillet_210825102045.mzML,52897.75127419752,4426.754660447438,766.7606064684335,862.3731692671527,2001.5224085583452,1406.5187873436098,1444.041794870183,2074.2559459940435,1467.4894462560703,1475.9344219751692,1512.642014216411,1582.2425900643727,1559.00003707839,1577.9633141119527,1513.8365578352175,1555.2018918471383,1564.3135158448397,1730.4773053497931,3843.1469976526982,5453.981518402305,4975.651744488116,2042.823083012648,2119.98176442695,1958.1783328349627,1863.093395040302,2119.565970810982
5,AtlanticSalmon,Salmon_Fillet_210825102131.mzML,14759.84342235984,1723.1777498920758,252.675632247432,208.2456236436899,467.614334515361,446.2861373388547,438.3214939283192,601.008659022222,458.6249694530208,487.3684266319664,490.4187960925553,503.6594810902905,467.762639275582,478.3746743024656,466.7969433824428,472.519472340246,480.94777013876336,512.7792149284174,969.4029109544624,1223.5300375901425,1146.6372751619729,537.6985294205507,507.9164185940645,477.8342814377087,437.0700204500797,503.1719305271532
6,AtlanticSalmon,Salmon_Fillet_210825102213.mzML,16678.509345924565,1457.9513404389224,313.3146978498452,233.9634464530398,675.8619697446701,503.7579496877167,554.4169309020665,866.8744572184381,539.5485734855044,531.1923742768473,622.841672534567,546.7740497062313,507.2722787625988,526.4607250279045,524.1593209821392,536.3997972414218,535.6416787999152,553.2420049344883,1071.8832678379322,1443.7205946885574,1309.838676035194,576.1011325755037,567.6908676260349,554.7296731347222,541.4514320860458,583.4204338942574
7,AtlanticSalmon,Salmon_Fillet_210825102643.mzML,15006.769798569532,1402.477948902051,321.58031768997523,209.66137736566571,588.9308078524859,421.9664148509788,442.8259242599983,665.8707806397584,434.5967938509417,411.8179562358532,446.66750867040986,450.1707286283482,425.2601886345879,443.51154600719417,426.7238384728073,416.6518486353724,422.69343705599255,483.7579873528563,1050.6101257637663,1491.0969471691349,1424.2689838104134,550.691618728326,540.5139710953296,520.3452844233864,481.0142483155648,533.0632141583344
8,AtlanticSalmon,Salmon_Fillet_210825102734.mzML,22121.24644738544,1926.6280914803344,454.3311003381298,282.2674318454009,876.6458465779135,599.5155050203734,659.2862189748397,893.9774240301159,664.1174494917591,629.1285683834515,678.4160924327642,698.4534192347538,639.5048351933079,668.1012702423354,633.9212855811238,645.7400482465065,648.1123126960944,722.9632823795511,1554.6646445863596,2207.0454404033185,2029.4603987888197,824.9772901838141,832.0338751756765,777.5548174632755,743.9243567249132,830.4754419105086
9,AtlanticSalmon,Salmon_Fillet_210825102827.mzML,18225.35068708092,1738.4651415348053,356.24086880400074,284.5382355320076,733.3354068723024,511.7896768698804,565.9692510058646,811.9410558534647,565.7714700821684,518.2357322952993,571.2961423923755,573.6420875597225,513.2175675517387,540.2080683394677,525.9241830566701,514.7434490823741,517.6763128197672,583.8141176727969,1196.3246892776915,1731.5537738351188,1685.298305307222,654.1445927453971,653.2740822627655,618.5589849409396,594.1051733195568,665.2823180675218
10,AtlanticSalmon,Salmon_Fillet_210825102917.mzML,5045.572665116672,462.4762330055237,89.80497903625171,63.57532599469027,232.45326730133087,152.00117496321374,186.91066515483868,253.7550040754473,155.48847497274946,149.04776263158269,165.21919554189012,163.9008922099471,148.7266945129329,146.51582765681107,144.03243335878773,144.12851861222904,153.27230284447435,167.69790479153352,326.20175765428434,437.4465868903778,445.4765620584483,189.2210086510277,169.72828089994323,167.42878034747557,160.9310518572384,170.1319800936422
11,AtlanticSalmon,Salmon_Fillet_210825103021.mzML,5663.706974110239,470.9948658744494,133.23349748452503,80.57925069568648,304.0104621729864,193.03642257788363,255.28809273823413,282.82661595248,221.93698096896145,188.44056519350184,208.05797884366285,207.2363853427385,191.5073030994757,192.5047670374753,186.51147160413976,184.43818997266408,179.05542053160474,188.6008543533968,306.4815941771406,396.5541520623224,387.03404055061606,195.23513080785705,189.8366541268188,172.0344917673266,173.71020616297963,174.56158001131186
12,AtlanticSalmon,Salmon_Fillet_210825103223.mzML,8807.917166662994,849.1359402338663,210.3460838676918,119.3442379894238,411.7485262490347,256.21371826332654,366.4260855027244,413.4317353621472,317.70852751888305,291.69635695582537,345.1914952898294,294.06551762072866,285.89208093334287,291.68509798627235,286.9599990500865,280.6076948065094,284.1083488175237,290.15201934100367,507.4437046431283,649.6868136772692,647.5684386914093,291.0226431697543,292.2035021600379,270.3628146061018,278.0079096268116,276.9078743002639
13,AtlanticSalmon,Salmon_Fillet_210825103314.mzML,20405.020649698075,1439.7195699969927,359.72997473970287,244.3750266301624,840.7129191957335,546.9011746024404,683.2732633416798,792.8483419328912,673.3977464253518,632.1510960509225,685.3282391381647,691.3105755388143,670.1980980644931,656.7268700062633,637.791335917112,623.7508358480421,653.8692146799638,732.291331563981,1359.0120454112748,1818.723349235466,1710.896476910228,791.4571825714363,780.6153276907778,780.9770376989464,747.9523093615758,851.0113071456533
