,label,filename,total,100.0,130.0,160.0,190.0,220.0,250.0,280.0,310.0,340.0,370.0,400.0,430.0,460.0,490.0,520.0,550.0,580.0,610.0,640.0,670.0,700.0,730.0,760.0,790.0,820.0,850.0,880.0,910.0,940.0,970.0
0,AtlanticSalmon,Salmon_Fillet_210825101735.mzML,66416.83815245563,5317.1883396705,852.99420303305,735.9125921858769,878.5499055232169,2001.4631105759825,1606.480287805026,1434.6599482161985,1683.3680354120886,2063.6122278501985,1604.598380261772,1514.6699850802231,1601.5189455529064,1726.060530004433,1633.182572887746,1671.075467194447,1649.649503668559,1584.8203187511838,1710.6611497574345,1665.8075079098285,1832.2071035790889,2601.146159014595,4478.966077837778,6239.134236877748,5562.175406915945,2274.507330301607,2177.6347312406265,2125.552882443505,2025.0731976728025,2043.4202207181004,2120.747794513163
1,AtlanticSalmon,Salmon_Fillet_210825101823.mzML,66853.33821897605,4704.986207465331,684.2028784672418,592.3488174387388,959.070252887366,2368.846396271737,1699.343201720959,1478.127039947959,1856.8714456085345,2141.503419471634,1584.66693702489,1568.544432727456,1585.4369264429763,1639.648668152861,1547.2678407627193,1581.042134233315,1630.56947277826,1587.8292845756023,1574.129606282318,1675.5483978027958,1814.9034175402087,2643.141258788343,4402.660739616924,6469.339436335291,5692.315514835048,2441.685639247014,2315.5920538313594,2121.947560507913,2056.0165525319067,2177.1417754864497,2258.6109101928832
2,AtlanticSalmon,Salmon_Fillet_210825101913.mzML,39284.100227192765,3686.360188090801,628.8989833533765,457.5515205379487,500.5266383653581,1282.19407531844,939.598577861468,953.2136376326522,1290.2881157907134,1184.8473152797292,1011.9081296462796,940.3670840023356,1094.4105020881243,1086.0846809141476,1013.334070637712,991.3464747188582,1021.8038562031492,961.7423900373632,982.260549531608,1065.958154525447,1120.020515141426,1434.3081934840077,2390.3470117541287,3128.195295686144,2887.3714019408394,1250.3790790013843,1197.5436562056211,1185.7802634464408,1125.980168851802,1247.7582348637893,1223.7214622816675
3,AtlanticSalmon,Salmon_Fillet_210825102003.mzML,12632.62377847645,1380.2488516171773,236.7931145926316,148.3547914703214,159.95349071595146,445.5820751430936,347.1815571132985,344.8620470898744,562.2150809358726,393.1262847076503,339.19261449099554,318.0320240053377,449.76843394227086,352.76098622306694,327.5295360348484,336.7825455088123,325.4745945354089,299.4571121402301,313.60884628462446,329.3482825303561,329.5304085382525,393.4880697667367,649.944375512912,926.2588979937996,898.6588650908233,344.77063787213103,331.3912313862261,338.2386656932732,310.22689258265774,347.8466655103277,351.9967994474902
4,AtlanticSalmon,Salmon_Fillet_210825102045.mzML,62765.70613571948,4980.702048420905,715.7856118778388,678.0223306068611,825.3770957088055,2113.0670034856967,1452.673347671314,1474.4302509455867,1643.484078669677,1958.7523300916052,1497.85609830541,1436.1644100372273,1535.3111620611387,1590.7194043340912,1555.4497826415306,1546.375300017351,1560.761635945622,1551.4107878748446,1521.8613555278946,1560.2963628162572,1689.6832302719852,2448.43124635145,4202.13286398223,5854.380819055024,5257.444062952968,2136.7725074906566,2069.3778483188976,1975.8529208329,1920.016405544549,1926.2102799635452,2086.903553915607
5,AtlanticSalmon,Salmon_Fillet_210825102131.mzML,17492.24173474262,1867.91929568847,294.2966622213522,190.48670914181292,211.2874442945424,495.5911699733676,473.5525465948272,444.8417572121626,528.4882793540825,516.7949801235125,501.4818002760679,455.6673281237557,499.8037471733471,513.1172537440118,465.6629410879215,474.5016744273744,466.5840248553253,466.6530256453696,475.98580827541775,480.9241149603047,493.2794651863152,655.7361804941182,1043.867712526981,1334.7272072486403,1189.6739736884044,559.2838964430086,507.48598427269786,479.2628729683306,448.5230939048968,467.7477137047884,489.013071131412
6,AtlanticSalmon,Salmon_Fillet_210825102213.mzML,19841.49638187432,1653.1597359379132,351.4743365148703,232.2427775612555,225.02583631201088,707.3255873277496,535.0458528138034,577.2524124453901,807.1822653645296,586.3780480890237,579.6507304503648,502.1554865561517,644.0021755853688,551.3280023763056,507.3084881666708,523.419531581054,518.3628701484273,529.3494685998575,540.5464622621176,534.2720999032572,534.2494087857651,718.5351315068552,1154.8464271439489,1561.27174855798,1371.2775707094304,598.0457930857319,561.9575471050119,564.0916509995207,539.3900467090033,582.3227970989626,550.0260921759876
7,AtlanticSalmon,Salmon_Fillet_210825102643.mzML,17921.137367842715,1608.3887855013213,392.7365982935543,198.2069026707356,216.65971410127855,608.689954380103,442.199161979716,459.256700478808,580.0383882005041,544.2090678794307,448.4221956400809,398.38245701866174,454.9585516079465,455.0302134971535,425.0421294822118,429.1831204071308,446.5036600790199,426.40344294185206,413.2690918663226,420.3667577226693,472.3295606916793,650.1987868043645,1149.3144626702897,1631.7006230038353,1497.6044645800005,573.1991848148948,540.0025773793577,526.5781587404466,480.93518289328375,507.8874317179126,523.440040798147
8,AtlanticSalmon,Salmon_Fillet_210825102734.mzML,26505.088967511707,2322.2980183959007,501.8790410453364,301.6181316956039,308.2128475115773,887.1599296358382,631.9761335557258,689.309979682433,753.534306860492,795.4654311386139,709.3578182150178,578.168875439959,696.2256983591882,699.6625390059966,654.2259991518999,646.2513291416157,672.3602723035955,632.4144100300678,643.8966829904729,648.4654069408881,689.9956571581172,983.0796993036234,1720.1017924003768,2395.4734446339144,2125.7602410638647,863.3557575369127,822.5443643220606,782.0854548247781,759.473519383753,780.6271375638934,810.1090482201956
