,label,filename,total,100.0,145.0,190.0,235.0,280.0,325.0,370.0,415.0,460.0,505.0,550.0,595.0,640.0,685.0,730.0,775.0,820.0,865.0,910.0,955.0
0,AtlanticSalmon,Salmon_Fillet_210825101735.mzML,45442.888214832965,4525.626203384001,932.6786220225332,1829.9510948219363,1551.4401132319704,1371.6191488271631,2037.2237118747285,1553.367898477612,1592.8861769995997,1683.9659775480775,1670.3316261631708,1618.157668407704,1678.631456162331,1690.8124011366397,2373.414890744639,5524.852416647899,5296.705380153111,2323.084175988787,2064.3738102444104,2015.634131724702,2108.1313102719605
1,AtlanticSalmon,Salmon_Fillet_210825101823.mzML,46032.79956496327,4197.716071798403,882.9944809340767,2167.232318925583,1628.7477369924502,1436.8932615070155,2155.812642232096,1557.1322666549272,1587.69215506697,1604.3152515495278,1569.526928541144,1637.6001762230353,1561.6361079794494,1690.9641576344006,2406.6730632912063,5630.363181639067,5395.935097488713,2455.824153083449,2118.4419659933337,2089.716000242307,2257.582547186108
2,AtlanticSalmon,Salmon_Fillet_210825101913.mzML,26608.63705781681,2848.652194579442,587.543466122031,1104.0258942024684,890.1421224692316,884.661763842173,1386.6918456820526,969.0606153997344,1063.6996742400836,1063.4435449672274,998.9901724418776,997.5710672264416,978.8845020419736,1072.625948450222,1336.9927701218,2909.211505780356,2690.110557098113,1256.3221746476263,1167.031344289585,1166.3522800372536,1236.62361417712
3,AtlanticSalmon,Salmon_Fillet_210825102003.mzML,8669.266824801409,1143.311754578352,187.50790980913487,406.4681682133392,320.4120064327528,323.296532349375,542.8021893561213,330.3485651079884,407.6979602033103,344.5306333585377,333.7289870183138,321.2108034754757,305.6082357331612,330.92746422015506,373.30442948455527,797.2768425625919,850.4049834343775,348.4040844653624,326.34775985758296,316.4988786014044,359.17863653951645
4,AtlanticSalmon,Salmon_Fillet_210825102045.mzML,43217.82595655975,4309.241940427393,887.9385784441121,1946.4786311526289,1397.4524643786235,1402.8998508925065,1955.9070056358776,1457.0513521283756,1523.3068322977365,1585.337983510019,1544.700128170347,1535.484829216217,1555.788847614581,1563.4555542409423,2243.219426691086,5112.337999822805,5100.72793916946,2163.139309488777,1974.4965855828584,1908.5675808113092,2050.2931168840983
5,AtlanticSalmon,Salmon_Fillet_210825102131.mzML,12068.32571704599,1658.0040164887905,225.20763372998485,430.95011018359776,434.11441318198297,417.1818139281461,584.0995482636362,480.33691609809415,492.5572823336187,494.52449117364745,474.09389935264346,467.1717820527616,473.8575591463575,478.4552819716711,611.467985957931,1257.4197454086657,1120.9329596478312,557.8492271731288,473.57167222769056,449.5331266721461,486.9962520536654
6,AtlanticSalmon,Salmon_Fillet_210825102213.mzML,13561.038606864997,1397.5004767974217,281.5663365770921,618.5508343447889,493.2238260380889,525.8213937855054,801.3026552954954,546.2443653038353,609.5122914666769,533.6680387110143,522.9818317223081,518.350063912587,539.0169385178,532.0250155333443,660.3079520429123,1377.6368474871338,1345.5607719170928,589.0806648455211,556.7445929679753,543.8989935439386,568.0447160544605
7,AtlanticSalmon,Salmon_Fillet_210825102643.mzML,12230.453632608538,1358.5593530555568,281.88501304853435,558.8183098831952,417.4607710489252,425.68434497597895,612.6652199640939,423.9913796924076,443.34951464335927,443.3509422219197,430.2239854926033,435.22219671958686,421.2445801922521,429.0744311696972,599.4992323730054,1402.1697945664257,1444.9277215779518,585.1636959960116,508.3537136456095,491.2948436676293,517.5145886737951
8,AtlanticSalmon,Salmon_Fillet_210825102734.mzML,17980.83350843909,1797.890476731459,399.7023391911821,836.789061091272,593.182929951444,617.9417322685761,858.4786585045761,655.6149469635146,666.7446563468518,691.8964869593558,640.6777528096443,659.3433664156325,637.6423115706131,651.049827841694,899.8318729178166,2076.826484993718,2085.560799826994,885.6022803525366,758.7264363238531,760.6261136854689,806.7049736928869
9,AtlanticSalmon,Salmon_Fillet_210825102827.mzML,14892.647027173414,1694.9989917874336,342.9456103974536,698.0061166989553,505.64344070835904,532.1063530802514,775.1326700800045,547.323382825744,561.8717470381645,563.0687910427562,523.1340160985872,525.2348129555811,519.4705246886773,520.8363435991541,720.9745935174257,1624.471147450094,1688.2797952866392,685.7834960196423,606.557122757153,612.3061683442011,644.5019027971391
10,AtlanticSalmon,Salmon_Fillet_210825102917.mzML,4135.8448992416415,432.1021338303884,89.15211885098428,227.53284246018785,150.9061342056453,176.18593701536605,224.8170049990804,156.3200172975415,164.6493658522773,162.34620503614545,150.0072818602594,146.2966697408766,145.2463408918998,153.16163721411317,206.36665088662164,426.6877200139952,434.160776764701,192.7615740515181,165.59720908260178,160.8371625369706,170.71011665046825
11,AtlanticSalmon,Salmon_Fillet_210825103021.mzML,4660.982143496263,453.80423246820766,124.98202005842376,302.64575554351967,190.90895833352636,236.13190102126097,268.53122768212035,220.616855866118,202.8179364501717,203.40556787112325,190.69721463502705,190.8659366727541,188.01845841544437,179.67824353220547,210.9091321496676,387.4502337264348,384.4405889188235,202.0725520550819,174.77093806569724,175.0423315222456,173.19205850840956
12,AtlanticSalmon,Salmon_Fillet_210825103223.mzML,7250.897162902115,819.5216198464234,184.4890370796597,407.09545792648805,258.6137408408508,335.8596328507304,406.8410707398276,324.0382006329315,331.8247868799944,293.7804213296764,283.00020368590884,296.53942316747555,280.6754759471735,279.4746745440798,337.74201445335007,648.2433356207471,633.3698633509978,304.3906243697289,276.7804744945851,273.4848823943417,275.13222274714536
13,AtlanticSalmon,Salmon_Fillet_210825103314.mzML,16602.065736484175,1368.8585722963016,329.83341506096065,788.9576386565961,555.0149787618843,638.0826306699734,754.2928591422318,683.9845383215355,681.9105095539359,693.2825708591773,659.2097347425656,646.7734289924808,627.1388174395439,661.7755790778339,851.5329056973495,1805.860763384221,1690.7780027801025,822.2797233122096,746.3063391749567,764.6021205799377,831.5906079803794
14,AtlanticSalmon,Salmon_Fillet_210825103601.mzML,9106.292603155069,933.461959729592,196.29993404372348,454.8756287123106,307.82610457984765,363.7166001166081,429.23374296657136,372.4516367373394,367.3009173335235,362.1816886231909,340.25110019022964,354.8825569887265,331.0658454340541,340.0743095198184,454.4087938646161,937.1571431619138,942.3412846896736,427.4096753689354,390.6619410831094,381.78677100432026,418.9049690069632
15,AtlanticSalmon,Salmon_Fillet_210825103657.mzML,4890.543976530013,497.3472640514374,134.0412262996554,309.74005175499184,173.01587355238777,239.22721652639729,237.63799297071327,209.50474588207004,197.18854780661204,187.29785185308532,182.1553270719976,188.43554945704423,179.88663087521783,181.75866944975584,222.98402745851297,455.6670660498762,490.0275253609684,219.72634361937855,198.3750973593204,181.9796194451669,204.5473496854234
16,AtlanticSalmon,Salmon_Fillet_210825103754.mzML,7758.994128421197,770.6598220527173,192.97782519267292,478.1366428900722,269.022657327788,371.885105004917,336.5827137941086,366.25110878070143,339.9245886887533,338.7830289902766,327.1010608348362,318.0220156382809,312.5745963027932,314.1750040570008,377.3239313749852,688.5958860176876,669.2323819629099,335.7812191330225,313.29612422658533,311.898429278223,326.76998687286454
17,AtlanticSalmon,Salmon_Fillet_210825103851.mzML,12641.510620741556,1242.9576351284982,253.14945092182307,641.2874394792188,406.50235371499576,544.7850332854352,516.2423419928789,517.4535010256368,478.9626216298696,494.2255601689724,475.657034019014,487.7633403347462,472.3388037644943,490.58419743459154,656.9428245839615,1394.3476729873994,1284.32694963423,620.7285385013738,541.1086925609985,544.3884218664682,577.7582077069491
