,label,filename,total,100.0,125.0,150.0,175.0,200.0,225.0,250.0,275.0,300.0,325.0,350.0,375.0,400.0,425.0,450.0,475.0,500.0,525.0,550.0,575.0,600.0,625.0,650.0,675.0,700.0,725.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0
0,AtlanticSalmon,Salmon_Fillet_210825101735.mzML,76806.47993922821,76.49509394168854,3920.388041108847,513.5645085522107,773.1906001731519,2257.8176988478904,1317.7028786382336,1443.9591537883666,1544.6698294333924,1375.5794836471434,1801.026997153986,2197.760121718795,1595.0707344252085,1499.9925861909812,1589.7773428527214,1763.6084128032649,1606.453484917782,1644.6130420498362,1681.1593286916168,1658.7417988760435,1578.6035288865778,1682.4497950473944,1679.4781659694152,1688.4274718595257,1845.3128164468449,2749.2533171374776,4611.707707294472,5869.1864066347725,7041.923027443385,2825.413432446004,2382.6886849200905,2204.8964914811463,1995.450666035768,2166.2139027539392,2050.6025725709583,2050.47293836908,2122.827876120198
1,AtlanticSalmon,Salmon_Fillet_210825101823.mzML,78036.71247512332,18.118996381759644,3611.439553650221,525.4100186844666,716.1126346926368,2821.9156289342354,1217.9129155593355,1545.5581292220563,1509.8862164834145,1512.1172795761568,1940.846043640124,2258.5833642757,1570.2517953414947,1545.761728884312,1622.7345175199282,1615.0801133589057,1536.1614495706394,1562.743153215242,1593.6648398175514,1630.6397302443756,1620.0472192573882,1505.388135655939,1631.742318022161,1682.204519390846,1836.2725684420468,2776.761601946392,4577.881133796865,6221.21087967627,7225.492478994634,2928.6827531697973,2519.53993097212,2351.451458034358,2050.401092070493,2159.5881424408635,2096.9470118208683,2248.1292290430024,2250.0338933367448
2,AtlanticSalmon,Salmon_Fillet_210825101913.mzML,44524.620479561854,25.78923171758652,2058.813112285024,439.24928039422457,479.2923385126379,1521.2761204953954,697.4661611372308,818.7637747949086,963.418881064819,931.5799002115966,1401.3152926310147,1301.035539492894,996.1370763533766,935.3909987246826,1120.764535102352,1049.4734511205224,1035.1306772139735,1014.2853754652036,1000.15574039075,1026.356519422813,977.440930290936,951.416824632332,983.3254566881492,1097.5380080572943,1140.8496757514129,1506.3639754119567,2496.9961854293992,3013.018055289976,3534.856583838187,1516.9508662790115,1308.4053636095834,1198.3844856245769,1136.9842204352983,1206.9580919567595,1195.771708372771,1239.2932412562766,1204.3728001069403
3,AtlanticSalmon,Salmon_Fillet_210825102003.mzML,14205.08018013053,16.572936415672302,884.5402488827705,152.79686228178795,142.675017914176,529.1528994417971,225.584329518985,297.7918043818701,346.3540580872344,344.3581406601635,571.8750705925404,451.421235763395,325.2818512746815,324.0698809864876,452.3346357468524,342.6623586576383,329.5149278676856,333.9449155682672,336.77178372459883,322.79613245099443,309.15329313430493,302.5554477029542,308.13344954575336,340.1925838480154,334.7958531536352,403.3091057967315,694.2363278116947,825.1252235049739,1134.3882161865067,450.3861865780274,359.3260268967302,330.3734665984172,318.0713111250008,334.60577146693583,324.7621710240297,351.39452201916845,353.7721335200507
4,AtlanticSalmon,Salmon_Fillet_210825102045.mzML,72503.2088288826,37.56121289730072,3432.950776528744,480.6590325236321,699.9390384117631,2555.894610393974,1129.713572983077,1313.9739407243562,1489.978961574231,1432.972349741854,1691.623916342307,2086.3053072013463,1462.3789942004023,1451.5893405591198,1554.1281039447624,1570.157491784658,1523.7482624262482,1548.5984816251896,1547.9923627752196,1545.10069232231,1552.1582216835252,1552.5420669240868,1526.9104566910532,1577.3676384140615,1717.576837065631,2588.64643877751,4398.512241060534,5285.884359057478,6913.9206469424125,2600.5453516492976,2246.4756781921747,2084.372145364556,1895.7826790717727,2021.2730963627123,1945.173223471139,1938.1267883290527,2102.674510865094
5,AtlanticSalmon,Salmon_Fillet_210825102131.mzML,19797.25563269907,23.74649751186371,1213.8846547742685,198.52404668075692,196.89187668859955,565.2277811993102,296.22892869198176,413.4913327884429,480.9338051373901,420.00734977768246,552.6758957894006,590.2201813179626,483.91745139441946,455.324365304945,514.9412957029276,499.3000600526952,464.0703156977455,470.7968562846824,475.020603815989,464.7183356831631,469.4879359994289,474.6891527267256,472.6923324844145,480.4521333235947,496.2059917500087,696.8614746027856,1086.0106721205252,1277.457522872333,1430.2639296775258,683.4586033021209,583.0877954299166,515.6875121186681,456.4697405548963,488.8352585375228,445.499997010049,468.6725027104917,491.5014431838407
6,AtlanticSalmon,Salmon_Fillet_210825102213.mzML,22753.084253810342,44.36498600244522,1099.3981421152753,212.44604910754023,220.57217567249648,824.6149295551825,361.95028170320114,455.052285336192,593.6605555262191,527.1890928393236,878.8135770178127,678.0187277529703,550.7843426368405,507.0359057424195,650.8130306230294,549.9725994675921,516.0954066993219,513.4967695667106,520.9286044554917,519.5875747726715,523.9595255742363,528.8106442353825,525.9917597857714,546.9125295794079,537.5279033541902,752.9323763765974,1217.8445871051406,1402.3430394726815,1789.3055736944718,723.4926503068724,622.733692951329,556.811632518381,538.3948641081254,563.7490649677409,567.4848666128837,583.9638678305204,546.0306387438753
7,AtlanticSalmon,Salmon_Fillet_210825102643.mzML,20564.102653798534,13.511085629463196,1130.3954877223289,208.52213363718417,203.69710720011165,800.4829344325439,316.24825263680003,388.36608842954365,472.5821941593936,429.677408250696,600.4872542064926,618.7213954388612,419.30699714524167,397.8551333504413,467.2715436000045,440.5095226227858,430.4755012255093,429.2267340036768,432.6803035748337,443.9692915877316,436.2992896094611,416.5830165351333,412.0560942403487,425.3219726031434,481.43240677115136,689.6020826024541,1191.547984727813,1456.6139809116207,1962.579671932078,742.0369751070929,610.3570652681218,546.9990184751516,488.30352989221774,538.0896232486975,495.63342395174726,507.4620564773969,519.1980925912624
8,AtlanticSalmon,Salmon_Fillet_210825102734.mzML,30245.74906955723,35.88215100765228,1369.1593846996625,308.05935372284483,265.0978353983396,1159.8290348330445,439.00426708758704,528.0330813763458,763.6773686007514,573.9522815988969,795.8397286382863,923.5776317088244,667.2415644462807,574.7277969445277,700.9632838218891,691.8402111977688,668.4210983089527,641.1313221869523,647.3067370966861,663.463679456469,643.3844949747918,635.1835246735044,642.3967446288563,652.767244690451,704.8837735591353,1040.0701388063335,1786.3214020627886,2134.3317322400967,2842.066326066453,1084.4624231664611,914.7755397093304,830.495233362896,742.4044367075979,800.0214960643438,780.9149383317268,790.8690073742117,803.1928010064918
