,label,filename,total,100.0,115.0,130.0,145.0,160.0,175.0,190.0,205.0,220.0,235.0,250.0,265.0,280.0,295.0,310.0,325.0,340.0,355.0,370.0,385.0,400.0,415.0,430.0,445.0,460.0,475.0,490.0,505.0,520.0,535.0,550.0,565.0,580.0,595.0,610.0,625.0,640.0,655.0,670.0,685.0,700.0,715.0,730.0,745.0,760.0,775.0,790.0,805.0,820.0,835.0,850.0,865.0,880.0,895.0,910.0,925.0,940.0,955.0,970.0,985.0
0,Medaxenografts,Med8Atumour1_210827102824.mzML,18262.97576838308,2.7384132146835327,1124.8756095170977,418.50378425916034,108.01861412525176,954.2289894188594,110.63361244599024,182.277924390492,135.14090419723874,162.8480489534809,218.3316535141032,600.1339799974929,324.6866551827652,192.4800792725668,291.4768775131662,185.4303038441506,228.93457919747135,218.54991984429796,244.2906873920825,316.64329490894056,347.9863507864658,273.2362796208284,295.3050924202,266.24313581873906,265.3197099689676,326.7328260488726,307.9245259468335,280.4641828231177,286.369011049185,276.0247253149364,265.54698899216027,272.52464362175056,344.8973881098626,236.6974746610354,255.30106313010612,238.72057422169792,269.3830150132078,233.77720330183624,317.60454527543124,257.5539274263409,459.610827138957,323.53796885469364,505.05945902465845,392.4070735793543,291.947737478756,318.1383378584335,244.7061947452885,284.02208326207347,271.550426004934,346.8732408946367,301.31456635566366,313.7613467056709,306.7410315512047,268.1988292728514,281.7150990613196,269.83555288474884,309.43114294424527,296.0061985975826,301.04112921535784,273.0942701682528,266.1466580435304
1,Medaxenografts,Med8Atumour1_210827103001.mzML,11779.045179478162,8.7125825881958,775.9244041641554,230.80729377269745,119.95230120023092,667.646342354087,73.09409769466428,74.27169404654276,83.52743834414522,119.87039074131472,139.53077224412607,476.51779917836257,218.03527183251697,149.66959670295708,229.73620249233107,132.9352432909929,163.1584201286733,165.6230541931774,172.73283019522168,187.58919538912252,209.97880978017747,163.3885395780791,213.91743716606769,176.4217595098802,165.95519969255685,180.74750905558236,161.45455362858576,167.0315306830498,169.3033738908749,177.60156549134328,169.7201280336317,162.74730789544282,226.75613621457836,157.57617027429922,127.69780751270856,134.12740556536642,155.06648492410423,164.27107295076758,188.15295591975908,174.23242935327454,274.79304732623325,217.24726823521024,300.8927475633078,266.8426637614193,200.33742934750896,206.487355760605,146.8406532591285,159.03900773771213,169.7114427713618,209.53651195131596,191.3061659503238,189.75314518916525,189.14960062796,169.03877409776732,179.63339263347476,146.94206934660244,185.62875459918237,177.74771993194923,189.8147492102576,177.48536890705802,195.33420359697615
2,Medaxenografts,Med8Atumour1_210827103143.mzML,27487.377232611467,7.39314079284668,1718.998382508755,245.9117138783137,272.99837418794635,875.5549968211209,132.26182114732643,177.5292935508412,207.922932974162,278.5890934588427,382.0075817226153,872.8409450442637,514.5257667997281,337.8654557870798,461.82604798199065,333.16150532387627,396.0072232064447,425.7778856386407,471.7739499232039,487.7345139190168,544.3394970825655,432.8808717504943,520.0462899618567,473.22019641145647,483.12456406885127,507.8027815862175,483.87485003488666,466.1731955843696,443.5018570315804,451.6423726715412,446.0135829941156,440.8381412267259,535.4142880357888,406.1920889643331,461.67235417503286,402.9807903412131,409.3408408211466,410.1036035752255,492.84336274107727,492.25417904180017,567.2954418909992,477.60786016688974,585.4642860357962,581.8679969329679,444.24292605118416,538.1740687970073,373.5760120207898,438.2640240725452,400.2205786634099,433.0211392602914,432.488251725023,430.91740124261656,450.4951709602247,410.891217797964,430.2600801492699,438.1180381161291,447.1735209813107,437.9071105358171,418.2058567414142,427.93899534275954,418.306922359768
3,Medaxenografts,Med8Atumour1_210827103200.mzML,34119.90271168617,11.1748526096344,1284.9889648854733,391.07411885261536,82.05812495152155,1294.939437346941,236.00308537994115,245.48661968111992,176.73536878824234,333.04767229684404,415.30604745068337,980.16190197319,462.1201534183447,377.5931533355006,509.2431382298446,388.9499948098986,467.4920079310499,445.126805462169,457.22785846471857,557.4706919303668,631.8063504478777,469.4001562387325,717.6414221959652,573.5178441332612,545.1321167167819,595.9263926121554,527.5769443627177,545.325642634737,534.1230303479689,589.75612494354,522.6145998227033,622.1489136348456,655.0009141357198,528.0464662596643,519.913242611981,513.661167482247,600.1428719866057,557.4379482866124,684.7618679354712,564.9214706648123,831.9069390492693,649.5776858006445,886.4588335838575,716.484272635087,609.8857906276835,667.8272244726946,545.0413563405349,622.4906118356492,602.0880064529487,677.5470057368185,604.4203278938186,609.9374792566359,621.5930657874176,590.834162607439,581.9983832634405,592.0907967561483,606.6394262211088,601.1574735068425,606.8570783229941,656.6896066062887,623.3216996763534
4,Medaxenografts,Med8Atumour1_210827103215.mzML,5416.072278080601,0.0,376.99948501586914,121.96780623992284,56.36411064863206,351.36067595886976,31.93512494961421,42.31135694980621,38.16735854744911,75.68870538520434,67.69818569724524,230.88578248165905,139.03710480331617,74.07232696057913,91.390229398733,57.34542661873036,59.384202658584265,78.59355236815685,65.87170306063709,89.5404577452125,113.78547000253482,73.64023651730665,93.51185757012075,94.00225815075474,81.3802810378539,80.79966175994532,83.57431595201186,78.12357654719074,67.14051073517972,72.33424469866814,76.86533859143353,79.37421907394172,110.86714326218856,62.31452080734493,67.83240058879467,58.529702262212695,71.57244961369923,72.60833721732853,82.98603477933713,78.84469384671677,125.09213464474016,82.40386413365493,146.04470537896012,101.9373127186698,81.69952150084752,81.30784409082513,68.37965547412662,72.9355327628658,72.63452478164271,77.45224297429834,85.18234548502497,78.91758496629596,87.12007598530427,80.02792215461352,82.90603165388147,65.54455668502179,76.86215419062488,68.66520832557319,78.13425050813974,74.41163871026122,79.7123224524434
5,Medaxenografts,Med8Atumour1_210827103233.mzML,58567.1020678392,2.534531831741333,2077.7900631229086,461.5906950136026,386.6656802651429,2683.41980791901,383.1969135210628,338.7828670830008,462.0495313274089,503.0344694522441,649.122478300892,1393.2180599394303,956.7839391693896,708.4924489579917,1003.5077280394434,750.9410072005727,803.4398397598464,810.612235782181,886.7433227889451,916.0918375433738,1139.439791949523,930.8628270747928,1085.0564181461666,1039.579960704764,924.580273536187,987.2817338860352,904.545780255002,968.8940133833776,890.7391717921888,908.5244507414412,942.3506314369909,915.6443935874632,1049.295877551894,868.5003487105504,923.5951104764572,835.3940307816673,885.0602963843285,875.6221523599731,1062.2810494701928,1031.8941655597266,1549.457359751157,1238.6185992794187,1789.796881067845,1311.090750213969,1043.6797481936585,1166.2976130864024,894.4533105543838,988.4991698825502,1002.1325694847916,1135.561873908045,1084.309188046018,1016.4358649757544,1054.7477006659567,1035.810926190514,977.1574957959624,958.0453960879385,984.1184675686168,945.9182428821604,987.7846360572416,1056.638317062184,999.3880222777292
6,Medaxenografts,Med8Atumour1_210827103253.mzML,65052.88078007815,22.97139179706573,2525.641211171945,1129.793649315834,437.7230232834816,3179.365731295784,455.964129824014,488.01535222010006,497.8825484878444,659.7576031163686,722.5919253645945,1616.0718629500077,1001.4930668681384,752.4275776161173,1008.393531920418,802.8983872024506,861.127924850779,919.4733997971188,918.277631087212,1109.637423077047,1280.2221514614332,1021.2977396320988,1263.4105144709806,1144.6820251284416,1052.2384461095078,1097.2191280097427,1089.420691163785,1122.8532888997074,1043.019752195673,1154.55522070546,1073.4091141975111,1127.3845414977704,1237.4793290479572,977.7270331308042,1021.1014811334584,1027.372660686857,1105.2878658736774,970.0471495286212,1119.6785351221197,1074.831482261868,1482.879850703681,1128.1951581744836,1454.546954074298,1315.774932434875,1128.665989316798,1165.9993650474323,968.3839484493648,1074.1167979102966,1013.1203815436093,1119.4119141592707,1103.39292054728,1139.028713459916,1130.2423123947708,1079.2814535309203,1051.288564502829,1097.0337589766468,1080.8970548515604,1060.6630316401288,1091.4812325347768,1170.527990523629,1085.202933797782
7,Medaxenografts,Med8Atumour1_210827103324.mzML,9718.890249797758,1.0187628269195557,671.102739572525,123.04325723648073,94.5045734345913,434.3616244211557,50.46646618843079,55.550368477900825,75.61658552430926,108.9745584013698,116.14539517760278,350.37829881794,167.6164760216619,105.57063328914916,169.4023329610429,105.2651920681693,147.94365180545765,141.00382379211828,137.08965672107917,133.7233074824326,201.43182500650693,144.80368394644566,132.30217878298265,141.4805469609927,136.71810372368302,141.3738753243535,137.40891187577162,148.24801185903803,127.65333875924983,121.6620175353221,120.56937036485895,123.09258062012574,265.6966285810154,139.22370410492292,132.9510246823479,119.20198401021818,119.39184503825663,130.38082444788557,190.043737931884,189.0520788124076,203.8725937142484,175.82173205769004,235.68500040987072,233.51573390014525,167.20521437397153,179.69833346187514,149.14215976448244,149.2657137798046,145.6192282225741,140.52145061086094,163.825315860396,159.25035898371803,164.34177156775974,142.07278573818695,165.64346469996497,174.83508489693455,157.49130136410096,174.1758475842037,147.6094008731511,173.95600729213234,163.87777405308316
8,Medaxenografts,Med8Atumour1_210827103341.mzML,13751.850042601596,8.322753548622131,1432.847583929698,207.959845662117,142.33185956279434,587.1898852539613,106.20782062411308,85.05096921324728,91.91460680748732,148.0247778586065,195.3942277332276,756.5371584242909,229.63838024942203,159.55568623487807,193.54960359497207,162.57341224048474,177.59399871378557,178.97284648365527,186.6118542841364,195.14383758030408,246.20084950796308,187.0648088317671,189.76397394283904,178.06836501106494,188.209980700448,178.0023823757002,177.2884125858803,166.82527823272855,159.18262677881705,157.14392578784444,159.48122817891388,163.08051563340186,257.89939257107807,168.78669251743383,161.75916437515588,146.27707754947266,161.6226722610999,170.63861468516143,250.4758329320589,216.49375994138867,284.5249139933085,242.0908789591384,337.4143724544884,306.75310352114326,208.68047720240455,259.8392087955077,168.97561327473466,207.8674221857133,207.6653255320276,210.990802089207,217.06107443476935,204.630805902604,226.9349776928975,209.95296663270403,212.7934981743204,212.84001881575008,223.53673632930693,222.97381758245257,208.81882858695,228.563894262416,219.25464377974052
9,Medaxenografts,Med8Atumour1_210827103401.mzML,15437.12524128428,2.931374728679657,1162.1978034178417,341.7941939036052,154.2343638241291,867.4806642832139,72.60005304632764,111.44206519836472,98.90718526649268,178.14395059198785,185.09142237528476,608.1758376180478,294.82831581966155,185.28548775906603,280.26812208039183,165.1453885805694,240.14042333470377,221.8951670310036,228.5553080644901,268.2108671184233,309.7652766090815,247.91666315194624,246.1561695649333,245.34567337985263,220.17192769254197,236.52282764613676,236.2365053313233,218.89926974183388,197.5912493177049,202.85943003464567,200.89588966202933,210.01226546283456,376.1792123334438,215.32120951892423,194.41382976430197,203.51552968683865,219.24500199990052,181.9742051148801,292.07713330943545,233.23337259049475,323.2341622519936,258.46726135659753,345.2158650774672,304.23581928938484,235.1961482983679,279.343417571401,214.04810721185828,204.0691797927752,214.5996808057409,234.3403398320572,236.82323671681945,227.04643483796016,234.64220180475107,201.14822764909584,218.43134104049656,222.5394495773688,223.34305215615345,224.9211862023801,229.51207911806048,228.809173439945,221.49824129823529
10,Medaxenografts,Med8Atumour1_210827103421.mzML,15004.414964829935,8.720772385597229,964.9914759000142,237.7282385031382,124.40127094388008,664.5009753364418,70.45137691497803,83.5181624452273,104.4570561591122,130.91344363519124,149.02261982455224,532.1961531053419,244.32244914748625,183.6130271230769,259.6658794122989,163.0774868027618,198.09524626368048,184.5937564357189,188.1380231910951,220.35409436401733,255.90262842972027,206.8345218274233,266.02850587960745,213.51056664653055,212.4849113528689,214.7372274487645,220.1605730522546,217.00923389660912,199.08266788371404,214.52070458345813,210.74418463097155,222.71864002542335,285.27768195702004,214.27983253309085,208.3766257401782,191.467024441426,216.77263003665237,204.9625997412213,266.7252984999353,246.8563794023252,382.6834176216319,309.58682878535257,405.4518847713736,367.4520013216337,268.7115213382894,278.9566330906257,208.18682281416204,247.76853281619216,245.72194846235348,282.8682541596038,288.0149381475382,264.47611721304526,260.0742097262577,236.73975654904595,262.7909432923885,238.8529074955709,260.87999300153285,254.0383649797878,244.24088501742423,252.91184030559805,242.79321801772625
11,Medaxenografts,Med8Atumour1_210827103440.mzML,16517.638882499978,13.895936012268066,969.100312034289,65.87899567683537,299.4972089429697,468.0582166368182,138.0406652058874,143.1481946851526,148.04976626678462,188.73889754276115,254.6076050747137,452.9671974251172,328.4643327927458,220.56052276170345,294.16550348723445,239.66951881810823,257.1766217499569,254.82859555988568,256.83309133066524,320.4728960394704,332.2079650833305,268.22827972930844,320.19044335209327,282.8671474195558,280.09524859695784,266.81736704230974,273.18280323469463,301.91782820928915,259.73054062885547,274.6878544151631,253.10004461307915,263.1384036390654,280.9226885754088,227.17373305174772,309.5165014950069,223.8270580468133,225.05743133546332,236.36105528761124,261.78889486891785,259.3478501266785,338.7138208368289,306.62969175475223,385.20248353052,384.6108386296708,267.1247647430938,366.8772279393336,205.7050727420517,256.46054596948943,242.8688427508253,245.77393216341295,250.5100978959936,243.5232534442924,265.9717886476756,267.07443269966404,266.01448793019154,257.61128841790656,252.8905614358569,252.1031026163741,243.84141552878256,259.73326561235325,244.08475041618985
12,Medaxenografts,Med8Atumour1_210827103456.mzML,9479.412513460778,2.142100214958191,735.8369837800661,168.05621206760406,91.51576733589174,435.9281288868852,49.7820586959521,62.295373107989626,50.70223759412766,76.84020589716506,110.90033770407,369.645738791598,163.87242695121802,114.19412873331098,145.51371476640048,99.12109597091114,125.86748668600144,121.32362162531884,132.0339626546589,153.6840073206787,186.39836762229797,141.7659582516621,145.0426462411775,160.33201339256703,145.24926959987542,158.69504204002405,155.86116966415366,142.09675130157265,132.8397032280108,141.0448861413888,128.9927979891404,135.41569675551372,200.66129841084012,124.66906112216566,122.38145437710114,120.7919964124501,124.55311854278104,128.83771019459158,169.77786268586414,144.48142515737445,201.6022927562419,167.58056569054264,248.86929459665265,214.43117472621844,172.19662131469772,187.86812477989253,129.73829835958287,133.09507971454096,135.3787887908547,152.69793669066246,170.51421337641497,140.66123130771334,153.01036830762254,140.37796500412605,155.5861493779136,136.76636500557098,139.91806887645885,146.2071993740014,146.0301535272386,145.7662385702304,141.97256539824218
