,label,filename,total,100.0,130.0,160.0,190.0,220.0,250.0,280.0,310.0,340.0,370.0,400.0,430.0,460.0,490.0,520.0,550.0,580.0,610.0,640.0,670.0,700.0,730.0,760.0,790.0,820.0,850.0,880.0,910.0,940.0,970.0
0,Medaxenografts,Med8Atumour1_210827102824.mzML,9906.3539866852,1114.9793513715267,230.6810621184962,756.6492111637366,150.05245012933815,190.5045468723365,472.7403991906249,248.6763980557144,211.92660619854576,232.377449529384,332.80535645535053,283.97645617524773,267.2088181747886,317.9197037717589,281.95302176869984,268.64573992267606,314.2937522522032,250.31008115189653,255.335122478416,282.8436938035028,356.25350839746824,415.7835737786271,343.5778953987062,282.7941550550939,278.16745491605167,323.9327569815897,310.6188112953111,277.025229216081,288.7042568772078,296.5266328002128,269.0904913846072
1,Medaxenografts,Med8Atumour1_210827103001.mzML,6414.163786393448,707.646449893713,170.50363154865448,532.4461548948123,89.37904812603229,130.87501410792706,340.5334622730345,195.17545284445623,156.66513213198803,169.99144889644347,197.89266377699843,190.77200412120035,172.19913919083132,172.60227084649628,168.57244582742317,171.10397760025828,202.5704396319101,148.99795582028918,151.96125293962837,175.5940062322886,227.5925551220044,259.05611082720566,234.1856659570756,179.315532458004,168.76802450393456,199.8359763765167,189.05560253112296,172.9890833934231,169.77309723264815,182.06189181392415,186.04829547320205
2,Medaxenografts,Med8Atumour1_210827103143.mzML,14805.424636111062,1654.2914032340052,285.2504930247863,683.5827014255161,219.48102341997256,333.6352003693675,701.8187742214603,411.256840551581,367.5638881552496,449.2385705925567,515.4654499892741,477.1692004381983,478.5107892167181,495.4985667917846,453.56810523355176,449.9259720659101,490.3937645522676,436.818962273162,407.27044094319774,452.1478445482425,529.2811233600681,529.8549543587097,513.9469925765468,465.33934409088255,420.174896036343,433.4113970007352,439.9699230867948,421.9221815926577,443.02958725316506,426.98082986649416,418.6254158418627
3,Medaxenografts,Med8Atumour1_210827103200.mzML,18146.301231685124,1258.2769990861416,331.9821655594167,1002.5183856135272,261.5894166242508,399.1238366093021,743.4755142644193,456.40277313583,436.1937567039512,456.7475179970826,600.5482001690048,599.7896400244178,560.9898086822305,569.9050912691708,539.2672639655539,558.99566443006,636.4682925395957,533.7017127236292,557.5350713563064,618.0722067998568,697.5298069850428,763.7615352575489,663.2605887255157,605.3916418626068,605.7233680682942,641.6251224087508,615.6852692013052,590.6134905240451,597.7108684837963,602.2552548740338,641.1609677404324
4,Medaxenografts,Med8Atumour1_210827103215.mzML,3003.283265430472,376.99948501586914,91.2364370326201,297.228004640672,43.75158647923242,66.06476294289506,180.7910979566819,81.82735717749088,59.4484753950384,71.68765120982066,101.15294261699894,82.08610643064966,87.75082004527687,81.95342222858825,72.33205510997561,74.66936924369503,96.98940069662072,66.20506261633828,65.74565695368933,77.48769363880862,103.36625825336928,115.92697951372637,91.27407749637898,75.76884610723322,72.70375787889057,82.24329088243515,83.65191453933494,80.89064409470237,70.8605959779531,73.94913003932771,77.24038321615758
5,Medaxenografts,Med8Atumour1_210827103233.mzML,31157.306508166846,2042.810310939948,529.0186090674665,2109.689415480016,466.9153523718357,622.1543459301653,1179.5859041802016,884.1807590745565,778.6078530115424,850.5282107975817,1025.0360976910313,1006.940569026161,984.2490210099052,961.6636741087314,925.1758228494888,926.7779584850954,981.9464431464552,897.500400925182,861.1933950703234,980.9931531401834,1310.1875918081555,1528.1486019287645,1172.4090880407052,1040.048501584047,991.9980893545036,1110.5759253239064,1027.1717523674752,1001.463260249536,965.7855837128336,968.1800340650816,1026.3707834259708
6,Medaxenografts,Med8Atumour1_210827103253.mzML,34466.20930742305,2476.9378818273544,816.1959167718886,2421.402835019944,532.3006877954795,694.5127253308593,1337.4467730039007,903.577754371234,830.2179463398734,921.1692437741016,1196.1613441158129,1148.775386372214,1098.268328660368,1087.5740847209668,1082.0676915063532,1113.514146605784,1183.040545126714,994.1732058934653,1067.9913993610166,1046.7944455909785,1285.4083198875892,1298.3319586104287,1227.3776499461123,1069.7852387400294,1041.2087825026124,1104.755283012233,1135.060764682108,1062.7070803088886,1090.1100172977897,1075.982162166201,1123.3597080807467
7,Medaxenografts,Med8Atumour1_210827103324.mzML,5363.809974852389,660.2531560063362,114.69565759897232,363.09712308054793,74.6527818755971,113.28383141757674,264.95657851571656,140.09511956656326,129.2345739827927,138.9239405998219,170.03994961127492,138.77819485675946,140.12199457251256,139.9332665451826,138.77483631772034,121.6651607509532,201.28480484037323,137.13349753204395,123.2965515822562,163.2711882393502,197.1896517086132,208.32933716076715,204.3514765260756,166.01922515994764,149.94622404654024,150.93758688934687,161.99806547886627,155.49532306713928,166.61705689210686,159.62336343787462,169.8104569927613
8,Medaxenografts,Med8Atumour1_210827103341.mzML,7680.092659633222,1328.7651653289795,178.11762315503188,469.6873989509015,101.67596653602024,175.0375983223746,532.098906825097,178.77437212122538,164.7013337640019,183.03208349876076,221.2884751103024,186.88712538010404,183.38592523841265,176.41020837923273,163.7394705693464,159.62576137929625,214.50921751240023,169.53919735750404,154.6114713289605,213.29674969470847,249.80176301253917,290.4194997737117,258.00954265664933,221.1183348998458,208.24759634205205,213.68012894991983,214.84262386575116,211.91963559865297,218.48544781160555,214.4912957297927,223.8927405400416
