,label,filename,total,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0,980.0,990.0
0,AtlanticSalmon,Salmon_Fillet_210825101735.mzML,1339512.089398265,22.128363728523254,26.06476640701294,6692.194204092026,170.9065946340561,1066.9027079343796,279.8027946949005,603.0222917795181,636.7259479761124,712.6433393955231,1143.4272837638855,1492.188043475151,1196.5156910419464,11217.025554180145,2319.9288296699524,4005.314183831215,5489.8449883461,6094.787752628326,7299.705647826195,5174.046552062035,5591.930264830589,8453.63354420662,5058.055307507515,12277.674817085266,6087.113954424858,5250.76608133316,18872.3696308136,7176.441610097885,10740.380778551102,7972.196148514748,8735.18184196949,7842.818215966225,9152.263950109482,9541.66888141632,9070.700848340988,10670.814981460571,9634.66936647892,13640.854214906693,9554.338330507278,11207.212684750557,10424.886044621468,11646.196515321732,10825.276849031448,11304.482475399971,10961.566089987755,11129.269312858582,11546.644619107246,11396.41380417347,10513.270742893219,10287.971973538399,10324.467898249626,10670.329105854034,12056.632562994957,11153.607471346855,10864.198773145676,11343.709624528885,11897.846884846687,11498.103783011436,12620.906794428825,16329.8912191391,12249.98103427887,15582.132568120956,32585.379912495613,16373.591928243637,44050.402884960175,58869.43782925606,27094.165030241013,98555.80105030537,54598.95811879635,28482.394287347794,97347.38600099087,19286.507503151894,37107.7703076601,12119.563598513603,28050.776513934135,16379.163078546524,14503.684096336365,22215.53421294689,17292.398224711418,17271.7450401783,16144.555210709572,21334.93974339962,17738.220780968666,16726.591277599335,16777.026153087616,18066.672898173332,16261.763781785965,18979.266585230827,18119.305046916008,18750.923720121384,19626.11744403839
1,AtlanticSalmon,Salmon_Fillet_210825101823.mzML,1210884.6429108381,4.473348617553711,12.080395698547363,5388.214441180229,148.4796440601349,813.7788935899734,251.1110407114029,539.3701354265213,515.5025851726532,457.5862920284271,872.3451397418976,969.2650784254074,1154.0456832647324,9489.174598693848,1641.6008574962616,3001.4906812906265,4327.922204494476,5348.30675804615,5563.502047538757,3685.148417830467,4892.674943804741,7449.660978078842,3779.5881119966507,11546.09099638462,4770.006107449532,4166.656082391739,15427.377675652504,5992.871919393539,8243.011877179146,5748.992001056671,7261.792819857597,5557.435997009277,7838.898201107979,7103.587913990021,8602.379697561264,7938.964693546295,7042.233738422394,11316.628170132637,7138.974716901779,8423.787071347237,7438.128198981285,8733.990427732468,8559.388561725616,8217.812354445457,8515.938670635223,8525.0503180027,8805.360242128372,9573.446658730507,9069.041768789291,8667.715406894684,9145.126536369324,8271.775364875793,8896.130684256554,8056.5952043533325,9258.107683181763,8891.36255800724,9667.93953025341,8593.846203565598,10728.417730689049,13744.467937707901,10287.869955539703,13254.984795808792,30938.816726207733,14785.58980512619,41860.80183124542,57289.13969671726,23506.77006304264,101444.72126734257,50514.51069545746,29089.13111639023,96264.60752439499,17427.485698223114,38095.88967216015,10190.350554227829,29270.512944936752,14429.328048229218,13709.269042611122,22334.811561584473,16212.471859812737,14675.459544181824,14905.17535340786,18940.592393398285,16053.756428718567,16160.292125821114,15471.914469718933,17274.410492539406,15278.387468576431,18740.430700421333,17991.762412548065,19180.3820438385,19520.362620711327
2,AtlanticSalmon,Salmon_Fillet_210825101913.mzML,883089.8986074924,1.5840229988098145,15.792118787765503,4609.11014175415,209.7825014591217,1134.08316552639,322.3276674747467,833.4174021482468,453.7511924505234,672.1360069513321,1095.0213385820389,1231.3985586166382,991.1321175098419,9871.604670643806,1981.502413034439,3396.0951812267303,4550.85754430294,5139.638399243355,6049.247900485992,4240.75310921669,4606.531505227089,7785.7816351652145,4127.672954916954,14400.762447953224,4230.043366909027,4504.177981257439,12575.187520623207,5946.994218111038,9036.918816447258,6170.058020114899,7306.399348974228,5813.256577730179,7807.262149095535,7304.777673006058,8857.853496670723,9130.471201062202,6908.973604083061,10073.624220609665,6941.475254774094,9340.369007349014,8109.098222374916,8945.062117218971,7897.469527363777,7867.259348154068,8563.96951854229,8031.598960757256,9280.387954235077,8109.302484869957,8240.103618264198,7545.993990182877,8310.14063835144,7425.31942987442,8218.619506120682,8307.60473716259,7927.257570981979,7601.097452640533,11110.362018942833,7956.006090164185,8996.490867257118,11785.90089404583,9372.691106915474,10625.653522253036,18577.96485054493,10321.340056300163,25775.362545728683,32443.127334952354,14876.851723074913,52867.97099852562,27955.183903098106,15468.93315064907,53619.07731330395,11332.568448781967,22010.384222507477,7586.80770277977,16730.63082432747,9938.893160104752,9086.129773378372,13901.249161362648,11121.490176796913,10897.007077336311,10119.105633378029,13669.806574225426,11135.23310816288,10779.556938886642,9819.52511036396,12398.05385029316,10049.446277499199,13486.119923830032,12266.768556714058,11757.293633699417,13202.800547719002
3,AtlanticSalmon,Salmon_Fillet_210825102003.mzML,259499.059764266,2.2363696098327637,9.69498085975647,1816.4486228227615,43.38999843597412,438.30730640888214,99.54719972610474,260.78980255126953,243.28145802021027,246.83941066265106,288.15848672389984,519.5890901088715,339.6088182926178,3974.66519844532,754.8180811405182,1209.2059371471405,1764.3586473464966,1964.6373765468597,2293.62786924839,1382.946503520012,1918.8216693401337,2975.071949005127,1476.4728900194168,5531.303360819817,1559.8027678728104,1564.479947924614,4467.711348295212,1951.8083707094193,3175.4722063541412,2251.7922365665436,2391.640095591545,1840.9180890321732,2585.9932165145874,2497.3077191114426,3687.7980864048004,3140.8018746376038,2467.426035284996,3142.901419401169,2297.64379966259,3079.0201996564865,2401.4426659345627,2832.680162549019,2731.2633712291718,2915.48042678833,2553.290025830269,2752.901252269745,2948.850551366806,2706.408846974373,2670.9630246162415,2486.7100385427475,2488.1486550569534,2435.662123441696,2503.454939007759,2457.894172668457,2300.9794430732727,2196.95900452137,3026.7244486808777,2390.5927975177765,2585.5066355466843,3209.0490629673004,2463.9450129270554,2968.790600538254,4671.161633849144,2762.1994975805283,6175.631720662117,9261.954107999802,3528.6139192581177,13705.90331876278,8740.875541687012,4229.646898150444,15413.922976374626,2950.3355947732925,5969.611944437027,2002.0647910833359,4084.135152697563,2469.6067711114883,2205.551933169365,3484.3501455783844,2710.2543720006943,2790.0351474285126,2460.50942671299,3555.431424021721,2566.3437077999115,2866.7455410957336,2497.1506427526474,3193.266959309578,2401.673041701317,3537.597200870514,3038.043611764908,3110.8844820261,3431.522557735443
4,AtlanticSalmon,Salmon_Fillet_210825102045.mzML,1236008.4743384123,15.546512126922607,16.737597107887268,5776.792297840118,163.2966845035553,812.2665425539017,237.13619899749756,513.8942593336105,550.3274539709091,580.4670392274857,754.4790477752686,1087.029882311821,1073.5004007816315,11612.862304210663,2389.0991361141205,3158.368365049362,4799.493455886841,5673.560116171837,6159.897523999214,4140.173124432564,5272.983828425407,7865.558678030968,4206.441452741623,11409.373580694199,5112.361323475838,4393.449576258659,16088.416451692581,6957.499782323837,9608.305875301361,6099.948844909668,7201.330772280693,6461.545186161995,8250.170570492744,7576.810779333115,8741.816742897034,10269.082144141197,7664.604804515839,12453.04697740078,8238.40520131588,9212.66488957405,9512.314379811287,10615.265640377998,9331.05708539486,10035.66377210617,9885.279762983322,10551.338651537895,10752.925345182419,10126.904708385468,10030.253754854202,9623.528720259666,10440.250163435936,10625.28628385067,9987.47205221653,9782.819221258163,9569.425372481346,9729.64068198204,11421.373307824135,10165.263913273811,10775.35986840725,14597.886473178864,12388.592878341675,13851.481703996658,31238.44131040573,14669.80328130722,38317.79313147068,58436.54076719284,23521.642627716064,89294.91074800491,54679.29436767101,26424.041787981987,94961.73809218407,17127.854664087296,34825.31956779957,10346.364494085312,26679.3264220953,14054.245831251144,13316.370550870895,22382.149666428566,16372.629109025002,15732.410831689835,14249.059864759445,19243.256769418716,16360.540791273117,16701.87039256096,14856.173765540123,17329.234889745712,14757.324918866158,18537.841653585434,18231.171721100807,18623.655898690224,18339.337276101112
5,AtlanticSalmon,Salmon_Fillet_210825102131.mzML,402511.5419765711,5.578527331352234,3.7274378538131714,2386.3378332853317,42.46669030189514,401.54128217697144,149.41409945487976,449.7516256570816,260.7480435371399,204.63530254364014,408.4991190433502,608.3034551143646,553.6427879333496,4353.883574485779,1119.548402428627,1612.331946015358,2542.0279482603073,2875.4963612556458,3044.340858101845,1974.3361785411835,3208.769767642021,3486.2639359235764,2348.44211268425,4962.596724033356,2445.2018970251083,2380.155578494072,6086.302146077156,3090.9383311271667,4747.6072154045105,3194.2959043979645,3944.301698446274,3110.45694732666,3977.3190962076187,3530.1210223436356,4266.884685873985,4641.87066245079,3663.953086733818,5521.882187128067,3675.9033266305923,4235.738608121872,3894.680973291397,4381.907073020935,4212.307456612587,4092.1914427280426,4416.557374358177,4163.399695396423,4535.888031125069,4029.5594071149826,4093.9292356967926,4071.9309964179993,4019.8336251974106,4075.1730521917343,4194.6784789562225,4456.531286120415,3904.534823656082,4199.598994374275,4123.90051150322,4338.1303033828735,4198.8095054626465,5533.088027000427,4175.009219765663,5058.447501182556,9227.15912926197,4762.4569725990295,11566.171159505844,14490.547993421555,6526.25997531414,23108.17891919613,11587.947226643562,7867.1465982198715,21540.717160582542,5389.87363755703,9822.182087302208,3530.317301750183,7646.538827180862,4674.405868172646,3899.787265062332,5811.423950076103,4576.440553426743,4438.946759939194,4114.728199839592,5140.985975146294,4455.88310611248,4021.252601146698,3826.8703223466873,4513.423300385475,3996.9201171398163,4516.3289115428925,4349.752615332603,4699.703230500221,4723.4887899160385
6,AtlanticSalmon,Salmon_Fillet_210825102213.mzML,433282.6082545519,3.686193108558655,38.184125900268555,2349.2102839946747,63.47632598876953,594.557998418808,124.73784625530243,475.48676097393036,253.25642085075378,309.58824396133423,413.6853176355362,691.9923371076584,490.0605595111847,5870.091611742973,1355.220753312111,1588.2672469615936,2713.2646366357803,2796.7793247699738,3698.0497769117355,2185.332072496414,3770.4985085725784,4707.491947174072,2433.324093103409,8343.8420368433,2471.898817181587,2545.8257290124893,6385.953086972237,3294.5378925800323,5784.97379899025,3534.715345621109,3510.9153134822845,3224.3347269296646,4401.076914191246,3537.085537791252,5445.604246020317,5085.1508066654205,3797.913595676422,5155.202964425087,3749.3135933876038,4366.351939678192,3968.0367760658264,4404.96419775486,3887.575992822647,4343.678692817688,4523.280139088631,4208.48195040226,4555.43708217144,4418.798925876617,3963.4050426483154,4275.073229789734,4206.2207461595535,4462.696612119675,4421.41575050354,4530.526450276375,4601.490979790688,3923.2307382822037,4657.271400928497,4325.125121593475,4285.8774985075,5708.154987215996,4483.017454385757,5153.5046709775925,9117.70878815651,5096.2293030023575,10613.699765324593,16621.274327993393,6658.354023218155,23043.053491711617,15321.302631497383,7527.791025519371,23542.908810853958,5233.617207527161,9647.392942070961,3383.6445220708847,7547.5487624406815,4559.851044654846,4167.790070772171,5712.561057567596,5016.322501182556,4976.802278876305,4408.5747891664505,5905.3230991363525,5052.431472420692,4672.206389784813,4652.211166739464,5304.476239085197,4577.142320156097,6117.734253644943,5144.0066611766815,5294.12304019928,5498.323097586632
7,AtlanticSalmon,Salmon_Fillet_210825102643.mzML,392872.78096568584,9.069224119186401,2.529051184654236,2023.779058933258,107.07766425609589,663.3601942062378,151.07757377624512,426.6962020397186,257.3730990886688,257.9424638748169,401.5961548089981,510.9581096172333,358.21929121017456,5246.534286379814,1016.6615697145462,1423.3684393167496,2201.9049570560455,2025.5780819654465,2682.285090327263,1506.2170497179031,2885.3095376491547,3760.2408829927444,2106.963128089905,6392.399178504944,2158.1854231357574,1879.5478383302689,6051.335083127022,2616.869127035141,4295.126539111137,2743.683183312416,2710.8057441711426,2605.2106008529663,3251.0321518182755,2991.4730232954025,3869.4548264741898,3966.4310698509216,3059.8318989276886,4133.015871882439,2968.551039338112,3734.3152260780334,3216.2769904136658,3402.361576318741,3556.7775114774704,3540.0135231018066,3437.9340558052063,3524.1484471559525,3621.5185561180115,3413.909606218338,3361.2362344264984,3233.8644547462463,3530.6397238969803,3464.938746571541,3222.4447227716446,3301.699667572975,3307.4258629083633,3177.286981701851,3543.6672937870026,3183.9027845859528,3546.0814517736435,4872.75713968277,3688.223928809166,4436.602587819099,8661.379906535149,4491.678218007088,10440.510200858116,17450.206326961517,6798.667236208916,24895.955194354057,16051.015926241875,7906.366232037544,27430.411437869072,5372.025770664215,10967.774864554405,3026.796168446541,8107.0129935741425,3824.675158381462,3956.139441728592,6023.267323374748,4379.6269409656525,4545.374668478966,4104.807838797569,5846.043874382973,4436.895066142082,4356.596168041229,3659.013578414917,5083.580212712288,3937.104993581772,5046.122981071472,4792.346232533455,4902.802167773247,5342.86305975914
8,AtlanticSalmon,Salmon_Fillet_210825102734.mzML,612226.1554312706,4.415589928627014,31.82954227924347,3016.524973630905,135.5617711544037,962.4182547330856,194.50411820411682,606.589938044548,310.92704486846924,359.1300345659256,453.7346782684326,685.8403744697571,500.1529461145401,7768.564737915993,1565.4650013446808,1893.9443662166595,3128.0246663093567,3128.0163427591324,4523.89817404747,2684.695753455162,4952.543104887009,5030.946239233017,3154.0016742944717,8316.474254846573,3104.574000954628,2992.2812044620514,9007.646033644676,4263.545953631401,7254.111942052841,4298.868733882904,4765.3337190151215,3954.1938729286194,4981.017188191414,4611.792041540146,5866.670575618744,6211.723612904549,5153.63251888752,6572.38608109951,5125.1341252326965,5497.735433101654,5528.674054145813,5730.513178348541,5059.651159763336,5181.950939774513,5402.016011595726,5230.776451706886,5883.2461268901825,5898.870738863945,5404.247441291809,5240.590217590332,5260.490812063217,5410.608084797859,5181.41085600853,5752.784614562988,5193.338058710098,5127.955201268196,5680.170399546623,5599.949691414833,5585.792627334595,7120.488728284836,5723.755442380905,7121.37421476841,13054.620819449425,7411.341817378998,15991.09613597393,26716.86734521389,10622.091920256615,37772.42765331268,24740.680133461952,11899.973851799965,40272.66407930851,8179.100046992302,16395.272240519524,4951.990757465363,12282.152642965317,6704.138545155525,6496.074247479439,9906.99293589592,7306.947063565254,6966.730391263962,6801.427632331848,8903.678198218346,6976.1089524030685,7618.839139819145,6736.381917595863,7885.550266504288,6394.68182015419,8399.576929211617,7575.462435126305,8174.443042635918,8701.33679997921
