,label,filename,total,100.0,136.04166666666666,172.08333333333331,208.125,244.16666666666666,280.2083333333333,316.25,352.29166666666663,388.3333333333333,424.375,460.41666666666663,496.4583333333333,532.5,568.5416666666666,604.5833333333333,640.625,676.6666666666666,712.7083333333333,748.75,784.7916666666666,820.8333333333333,856.875,892.9166666666666,928.9583333333333,965.0
0,Medaxenografts,Med8Atumour1_210827102824.mzML,8333.98307580709,813.910433757305,819.6960588551575,264.0639429867139,173.97796682235327,446.96907378571626,240.66224191124425,220.01642053233064,274.69117690255314,317.90462391792846,265.6838766780354,306.5931154403624,286.19817600064977,264.0700138317891,289.1369716049895,255.82423907504415,276.4269422806857,349.59271526102714,447.11833999498833,274.4691733309578,276.1832740308619,330.86565744508493,290.34649471320364,282.8713929661121,295.1051558007536,271.6055978812415
1,Medaxenografts,Med8Atumour1_210827103001.mzML,5320.216801063976,514.3685853083928,525.1021310087235,147.01958306764212,115.20095417010276,318.1117124947321,190.07146128835493,164.16781049859816,173.9866873492339,204.82989451104032,171.79616662552297,169.50954687888026,172.63128763782336,168.81305409778355,187.02484132380636,147.89702989303547,174.24445384526987,224.35426663973905,290.8492319934623,178.96958825500562,166.17580999030145,205.1185191133684,174.6059982129252,169.8057496436786,183.3987031908922,182.1637340256612
2,Medaxenografts,Med8Atumour1_210827103143.mzML,12347.09231816004,1263.4877551595373,747.7305388495176,269.7736592887729,315.8070831624537,652.9828554870949,404.02248183282,392.3519256687373,470.18938988676695,504.1213524142376,479.7998130033598,486.37957929333015,456.1220438714885,450.3366440038615,480.0498674876033,404.7934692778597,452.0139664000632,520.7381836649471,569.429084730994,461.9088732202136,414.0462124490909,429.4966382027965,434.7062051793876,435.4174620186179,428.7005780071716,422.686655599315
3,Medaxenografts,Med8Atumour1_210827103200.mzML,15485.030712969816,914.1451199313004,1273.040087317825,426.61963116640135,358.45507401769544,707.488107074137,447.0152253989819,443.91299570011273,512.560638382481,636.4225465995306,550.2994831191885,551.7188971828426,578.7134957207069,584.126203011336,584.8087430777103,554.5530824316543,604.278596308842,686.7719975589932,805.576545239358,598.9559051426633,598.5016689284878,648.7886133285102,596.4494544287209,581.3758375781995,605.4655415115575,634.987222812581
4,Medaxenografts,Med8Atumour1_210827103215.mzML,2552.787741763176,266.93013427654904,321.4977001652832,108.22448587043893,58.389125025816384,172.12541296940833,79.49235292939004,66.04399928215454,76.94787259584241,97.86244668931128,85.84084093233501,79.92341988619118,73.60845878048299,75.92867729351897,87.10978510991411,65.21619590572979,77.64011589329829,98.39634278323454,122.9439336890596,75.30070492778675,72.35130181199715,83.17666799475428,82.64879082011696,74.22312825087289,74.21616759765371,76.74968028203604
5,Medaxenografts,Med8Atumour1_210827103233.mzML,26378.088366643933,1596.6851389706137,2178.835289638964,734.0322905024376,597.0580596305531,1130.724877404194,872.4548196920897,795.8603628438062,883.6530535129092,1104.1173559396434,966.2695181354728,943.6171230224844,934.2595362001774,921.4812588101618,961.5253614662676,872.8595803717711,999.6579820824592,1279.2487267033853,1533.9166581835211,1017.5889180093023,975.7276960177568,1106.5504032701322,1013.8070822957988,967.672940712669,979.1519138809242,1011.332419346437
6,Medaxenografts,Med8Atumour1_210827103253.mzML,29142.148185796614,1866.3345780670645,2772.421147929602,773.7495444634854,674.2653466109465,1250.6460848395177,889.0707485083296,860.0476981567463,1007.4154797435774,1233.730539836001,1093.77837172127,1075.506916263336,1127.5729620731663,1088.4753649768684,1088.0662387449056,1057.0601053711962,1058.0601839942692,1250.2885541133635,1386.2452062720065,1056.0750918257693,1036.1870143481233,1137.119675767153,1091.2291423600705,1075.9163868585197,1061.8879171624558,1130.9978857888798
7,Medaxenografts,Med8Atumour1_210827103324.mzML,4424.611767858558,468.3789090017478,353.1343710046052,103.7895196952388,111.81417420242704,250.95129181711104,137.0168495564912,134.9409797826266,137.39293962452842,170.0638079508732,134.88765453674768,139.38443843698565,133.54832215799055,121.15874655928012,200.02031014367932,121.89792639355558,162.83761827507666,191.6065165571513,233.772970357538,165.08948481594828,149.15037051837763,155.8029110477737,151.44322731078853,169.4512926201866,162.97755690955609,164.09957858227156
8,Medaxenografts,Med8Atumour1_210827103341.mzML,6187.537493754337,815.1444067458311,473.06588779059047,154.3704119488519,171.39379311371357,497.9954392277924,176.86415742677897,173.62111619291315,192.02230250783887,214.04666169241824,178.57845759812886,174.2900148701164,163.19535536487427,160.1397113052295,211.0083796086621,159.8099623761301,206.99828504748615,250.11879781960755,316.8167601474645,217.0636235794104,200.58390353240455,210.6325623769571,217.2202669535288,215.6185798878903,217.1943672537788,219.7442893859401
