,label,filename,total,100.0,120.0,140.0,160.0,180.0,200.0,220.0,240.0,260.0,280.0,300.0,320.0,340.0,360.0,380.0,400.0,420.0,440.0,460.0,480.0,500.0,520.0,540.0,560.0,580.0,600.0,620.0,640.0,660.0,680.0,700.0,720.0,740.0,760.0,780.0,800.0,820.0,840.0,860.0,880.0,900.0,920.0,940.0,960.0,980.0
0,Medaxenografts,Med8Atumour1_210827102824.mzML,13574.401444587058,14.74508970975876,838.7709338168303,108.3191772043705,869.0614460375789,155.81693700466835,136.57115286181843,163.77272839464965,275.6836388683461,557.608343099907,188.6854826174826,275.1350849116542,217.48089305787255,228.56363229255655,304.26709401728084,319.3212398836961,300.8745362867608,251.95282072824165,267.8963912871639,313.9579279241386,290.9681306648269,293.8578988074848,270.1429580465981,273.6870510853534,322.2009584306151,240.31598537564568,249.4405337056053,267.31959686367463,263.18350972523,285.86115287247543,404.7909022496672,481.1254017736093,302.3908816645139,351.42405358057226,299.6548847396728,272.42594749152664,269.4316465343877,327.6702042505625,328.9565661405744,295.1384618317252,272.6609336134083,275.2521937657881,299.3353263853234,298.8629398773918,275.79212023503607,274.0266548710113
1,Medaxenografts,Med8Atumour1_210827103001.mzML,8793.943907910703,12.20849996805191,528.0513271590073,116.76568909305514,609.37583878033,75.50759789347649,89.48024122506853,116.7000823940877,192.82106695966863,398.0329520051031,157.34626525973346,213.4248345996577,156.4724254155612,166.71341714044803,189.66311417139136,192.6572099207252,201.35336238084665,172.03189313252733,170.63797554117218,174.53662973462212,166.02733292371315,170.60050495868398,173.54714362025896,180.35612826796708,205.75947299717023,155.28129170297018,139.18816661832088,153.38149192314845,176.52676095235435,173.87402224739233,254.21232387516025,291.4902427335946,198.86829678788715,245.7422987859335,195.90377533531108,160.84364520619488,169.48379798411926,203.2543232807897,200.4800735089673,180.19130058671112,170.63117957083622,170.62040154982648,175.4811773231469,189.5936394103935,164.66962525788898,194.15506772742543
2,Medaxenografts,Med8Atumour1_210827103143.mzML,20686.029492205835,19.990554332733154,1301.7253221174085,269.46569487480895,792.174010943379,153.47362814253796,221.6567112399351,280.3478596837241,520.5311326943909,754.9327327942278,367.1527665973976,432.80072948738894,372.3647298694892,442.0361188930128,507.7961847750693,501.9893195182533,486.2336282129845,467.4565082987784,479.4978119668064,488.09205547115306,483.02541902817785,455.27160860409913,444.9571907575886,457.7714996434684,509.2542122297245,420.6618336908049,434.3944418477577,406.9796903250776,438.7591101951924,468.2583711231405,557.7890445281524,581.7285109745833,465.40113029846106,510.8618163423959,503.797855176258,421.5226947637639,395.2175116581271,418.0579903025256,445.29162213493686,442.92202579219554,417.89696211607054,422.002496486642,455.889754446144,427.3089172432692,425.5168703718624,415.7734122119346
3,Medaxenografts,Med8Atumour1_210827103200.mzML,25565.988024197777,12.183120250701904,911.304900165399,93.69178741375605,1177.5390257523743,273.861190330892,220.10857225259147,351.6801530960868,489.3916059309711,840.641874098,420.58806119483626,441.70005436926346,445.7718973255104,458.6803101668612,537.4897521108649,589.6424194189473,649.9688734640084,531.6666121514097,561.6033014518429,577.1596237512018,523.2799061318146,563.0242281608796,566.8928017743499,621.1327749571069,614.7655430484275,536.6428606190083,520.621604880401,577.4762827570698,595.767232181156,594.3604530400527,785.8510706639343,836.2373187183119,628.7594962015329,671.2284774165554,628.8234228083127,594.0518351693752,603.5553435604753,645.8601967493314,647.8030958156419,593.5340088203894,580.0679359684283,585.3448918082153,608.0935278919935,597.4812580636352,605.2342898474247,655.425032448439
4,Medaxenografts,Med8Atumour1_210827103215.mzML,4040.342506211912,2.5435502529144287,267.9495099981626,56.36411064863206,333.3631926281112,38.89575338363648,41.582145689214975,58.38031984880716,86.31227229351686,230.5612624140857,69.2437235316061,84.11814543351701,58.021340201663946,76.76867775011173,85.17404905959349,102.58022794898696,85.05451312017703,91.11434960281662,79.04277090747748,80.33519639053624,79.07099696690425,72.83504939911764,73.40645718224265,78.51757607230967,105.15558442653146,65.1630550224995,65.21250894773064,68.4066325633671,78.53138876982833,74.38707823044771,116.88681732739182,129.0836495153308,85.37088737490626,94.14188471366668,78.4485800254542,73.35004259561768,70.4686479651727,80.972715067387,84.74089654231686,84.4957990154429,82.50815473586961,72.2920484333602,73.86355428730126,73.59071287326226,72.38708468027069,79.64959237461434
5,Medaxenografts,Med8Atumour1_210827103233.mzML,44224.89758485626,11.986616373062134,1580.7934185365837,385.6510703732571,2483.1360274062554,409.325835061942,450.953010384766,551.4261071710084,821.0561309374923,1275.76648666835,722.9808568514533,984.3989380429132,761.2259112398689,846.0626790986591,955.467340424418,1035.3056309717251,1086.5039433124773,911.1110388852428,993.7819171014592,958.5846995549164,914.5892627428908,947.7876795725556,911.709317040447,956.1583281328338,995.2298016773556,879.4511040350901,909.62867290325,853.3496499208178,957.0794138126698,999.6928995913972,1449.0510646497407,1761.988724321046,1084.6415567376523,1190.3174881833356,1104.1441889280418,948.9364248360718,986.3544091352549,1123.9240075872233,1063.3942051967822,1023.257741888098,1021.4661448363582,947.772253291534,983.2644932478968,989.3348052375572,954.5071242519094,1042.3491647025878
6,Medaxenografts,Med8Atumour1_210827103253.mzML,48667.272206369074,24.13563644886017,1876.398221274217,430.1938341935476,2890.6335634748184,558.757109654139,504.1539733228348,647.4351918652452,885.4918919127251,1512.752714141116,850.4960313503565,924.3914636856828,836.187861567201,943.1506838514108,1052.0128190787416,1197.8999563868845,1223.3405318911623,1080.2700895231644,1076.0701995673746,1058.3072013226767,1102.9908977149937,1088.6421071853908,1120.7401444833497,1157.1684264249868,1166.564201864349,980.6552542465672,1025.0233859105078,1088.949001464173,1031.6602878305082,1058.450903787264,1402.658419680867,1442.096185091924,1104.7065492022064,1250.143062178874,1115.2321990006055,1030.890611421309,1020.1749160697996,1092.8944366049136,1184.1520344223068,1086.7109342341923,1084.953437739681,1072.2980481884588,1076.0973543175926,1052.8722962982822,1132.4550947527432,1126.0130417410753
7,Medaxenografts,Med8Atumour1_210827103324.mzML,7333.841882551736,1.0187628269195557,465.0995119214058,97.21434816718102,412.66163330962735,60.80736448168755,77.09318808061737,111.58133507378162,179.30759700285049,290.0710724516211,111.04532547550112,149.77143837806074,137.61815068420896,140.896268224858,141.33361136815824,178.09817083626965,153.23780582276618,125.22200729957734,140.6360471761201,137.4947921191242,139.54285275451878,140.7541404064702,123.25822514987888,119.6801629487311,236.57249780782809,140.37479335852558,122.85116708294716,123.4418605494769,142.4937906474551,178.992369649243,216.6459154734788,235.38666433774395,183.824250389916,201.4593214569719,176.80533251532694,147.81728963734557,148.14536289001026,142.21274985054595,169.74439794162302,158.9228081375357,150.58935699601253,163.01689131109467,166.1472771634826,170.75513712528084,154.11912105757563,170.07971521238034
8,Medaxenografts,Med8Atumour1_210827103341.mzML,10103.948853008498,8.322753548622131,809.8523897548517,139.00482237935066,538.0915644910901,90.31032557856469,92.92040653165544,146.81912719548814,331.1647157583467,623.7425268855595,161.63865925079602,190.039717480586,166.4671633692794,174.4247849684854,210.8601756431409,219.6134163329189,200.63736916572708,166.3492884930967,187.0063178506688,166.94507563172266,180.0822870749109,163.36625690882278,162.2141075138859,160.81845819247826,238.73756489223445,168.1923783835225,166.05729733403885,155.17458979626377,170.8001215337066,229.5808496560553,285.18446142457526,327.8496629582148,241.3797909645336,252.61152280971768,244.118903080667,184.3454663941721,206.7055252813156,202.38243460957048,215.4792741555676,224.3473029482876,212.5002537393094,207.2135646542204,225.40054916167,222.06970046941416,210.8113787225824,222.3145500388069
