,label,filename,total,100.0,156.33333333333334,212.66666666666669,269.0,325.33333333333337,381.6666666666667,438.0,494.33333333333337,550.6666666666667,607.0,663.3333333333334,719.6666666666667,776.0,832.3333333333334,888.6666666666667,945.0
0,Medaxenografts,Med8Atumour1_210827102824.mzML,5234.588602518943,553.0467236926158,531.6849542565797,344.6362501362825,258.4677518779245,257.39155093637726,295.9707762503737,292.36110334958937,279.64311678136755,284.50620100670415,260.4471087366276,393.8913771294166,325.3544363407537,290.4678289629148,300.8287635602131,283.8610806254835,282.0295788757194
1,Medaxenografts,Med8Atumour1_210827103001.mzML,3363.675829648616,326.4547629418828,364.1363893717563,251.62717827986228,193.7024182696744,177.34888603555694,188.79082192664023,170.5771487326952,170.65249866709297,179.58717201616193,157.32320502477154,244.28519077335116,220.6205190717303,176.91066902558367,186.2807974888228,170.9371806073857,184.4409914156488
2,Medaxenografts,Med8Atumour1_210827103143.mzML,7755.302754442554,792.3339976902046,510.26184829096206,520.5082051351925,419.427946172812,449.3396247604584,487.5247245045143,485.7406639366312,454.9949487231112,466.1192288165614,421.1345764620592,541.1733542804623,503.9703742315508,413.4607821558573,432.6765985094007,431.8157231949096,424.8201575778668
3,Medaxenografts,Med8Atumour1_210827103200.mzML,9810.295930168111,736.3827537378706,787.7170967529481,626.2634053669029,454.64532789756976,493.449365829632,585.5338265546064,567.2327529038818,562.765949090698,589.9346762373967,576.300015357607,742.7872596767858,653.6934562552772,606.3687168322889,617.3651744825279,587.1138426530481,622.7423105390723
4,Medaxenografts,Med8Atumour1_210827103215.mzML,1630.8157179167897,193.7832064691044,234.47717788625548,134.02008652310442,87.13916337399229,75.12193148185548,92.39791886017068,82.15498384825315,73.18406639694749,83.10976892338289,70.70052861542464,108.27641579648768,88.57542352230293,74.26835540730598,82.1697863168657,75.30935594748442,76.12754854785236
5,Medaxenografts,Med8Atumour1_210827103233.mzML,16730.310209214054,1105.720347104474,1559.3894048885495,935.9481757503062,882.6049251955051,863.927443846115,1010.727232969227,974.3703691657256,932.0109927439088,942.4448119064313,917.9636521225436,1437.4525261911729,1148.4603565765603,1011.4648290368652,1040.5490675102942,965.9376428345048,1001.3384313718718
6,Medaxenografts,Med8Atumour1_210827103253.mzML,18397.84717687866,1387.6098732295488,1781.1256004411298,1044.3219880802417,911.5126817409086,958.52702542923,1164.8435839716658,1082.537373139574,1106.9525456249023,1091.7978407855412,1054.7701163206152,1309.1537937416583,1174.7168985307762,1047.2651108601208,1108.175516000084,1074.2849130252273,1100.2523159574353
7,Medaxenografts,Med8Atumour1_210827103324.mzML,2848.709642078098,300.3812183482306,293.0514339845278,205.6130588701525,142.4718811145301,141.76827976063268,153.8953386212375,139.74319407215998,129.5126562788127,172.82807255359683,133.5715035284251,211.71775953273132,190.0848883304141,148.43099012257449,157.24223471723278,163.93082532767212,164.4663069151669
8,Medaxenografts,Med8Atumour1_210827103341.mzML,3934.266406010541,505.526195173888,359.8671105700215,409.9196200695636,185.48648864179776,189.44217766829223,196.92031190754977,182.3049753801911,161.36711543623852,195.3560702475308,165.99103634758885,280.5959779973792,252.40836561245143,202.96210766172743,211.64218196831652,214.21751701027412,220.2591543177309
