,label,filename,total,100.0,125.0,150.0,175.0,200.0,225.0,250.0,275.0,300.0,325.0,350.0,375.0,400.0,425.0,450.0,475.0,500.0,525.0,550.0,575.0,600.0,625.0,650.0,675.0,700.0,725.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0
0,Medaxenografts,Med8Atumour1_210827102824.mzML,10947.671534569678,14.74508970975876,589.6597606763953,897.2221844047409,146.31388661728965,150.77027531946646,191.92122600447587,461.57641595723805,280.8541389424128,259.2821880991545,231.4878828720128,266.1890687458547,323.8544975360385,287.1302582051076,264.0192188751399,301.4495206256706,287.6591107891816,291.545674050167,266.00948433094726,327.5549875718212,242.13173496572853,250.5932130687296,256.94090405244515,289.0695426585767,377.265943915243,447.87532384595227,359.09321946566354,286.6821567007139,264.2721745441533,304.67173504340843,300.02272307224683,308.4745101956748,282.0384014920657,274.07941450018745,300.895337099042,291.9117712038815,272.4085594130894
1,Medaxenografts,Med8Atumour1_210827103001.mzML,7084.882949423024,11.94911793867747,356.99447819789253,638.1303025530443,77.97254170762511,107.46931236623551,126.31050476005372,359.21823853558186,200.0300722820409,201.64002593778903,169.5891025193418,182.19391303546035,192.1957789363513,193.1257940380464,174.8213870471469,174.94355510714593,161.6190542327893,166.28777090375834,174.68310710647103,208.6532271930151,156.94315778614722,141.40375751797828,158.1495894074257,178.88490258000613,239.41476886405312,276.4013941759771,253.10247254623664,185.98381067689365,160.608853887472,191.14338388383905,186.88436430677783,184.08071452687017,179.4910865975142,161.91559903032834,179.8268992023478,187.28218908277788,185.5387209519115
2,Medaxenografts,Med8Atumour1_210827103143.mzML,16417.44620190367,21.106399178504944,886.6739744908281,813.4274969304236,154.74232453288607,240.29928935053167,338.9908722052868,698.8948265052327,455.7831982144131,408.3140545949082,402.8849956836842,488.7028464973607,506.43581300716585,473.0062692497091,476.7422100556607,502.4819860497853,470.4255435683428,454.3512949085176,448.2221478804817,502.1588924753568,423.610096142293,426.8578212543579,402.267044302029,475.7440066526083,540.3419021718937,563.2034694878441,521.0830721036249,488.8733074296061,411.7047920151386,413.0837044510069,425.3232062619725,437.2819349659694,427.8089740583935,434.8486793313298,432.8099164719346,431.9350752111759,417.0247642134135
3,Medaxenografts,Med8Atumour1_210827103200.mzML,20870.85483900354,12.183120250701904,753.4524818509816,1279.6888618852413,283.75976669433567,275.0414137947123,393.0894802294033,774.8110630556758,485.3047147418139,427.3781989156777,462.9880286985477,504.957914606865,586.7858360327474,622.977564063922,557.607090741305,569.9247507376018,515.270921764223,558.4266449062762,564.5775241050089,651.7070929333605,543.2790504314358,519.7688186905269,570.0523084636922,637.2116086264518,730.5862327492296,794.9250962520903,684.1488002642769,625.434774470403,576.5057791067569,649.2216502131336,604.3394042286415,613.7183411272008,590.81195139376,595.6770474177141,596.5957505429856,611.8940522576286,646.7517027592069
4,Medaxenografts,Med8Atumour1_210827103215.mzML,3278.4862601382697,2.5435502529144287,211.61344767014185,336.66953913966813,38.51657878586224,58.60749596172855,63.880888390475576,182.5777000214572,98.80593239994327,80.1993491638729,67.63808817673231,78.22085498644255,100.19151197743754,83.1952681501556,88.69824424097233,80.50637789136357,78.54994807696602,72.51005744894371,75.86213010339931,102.55523187255476,65.71996429672087,63.14733048683168,71.77130180907538,78.88756159851992,108.374802398065,124.08176568953284,95.77834795369309,76.16297403206939,71.78487057044006,75.2691328637504,80.31752307891674,81.47343779207377,86.14139845026412,70.68989781979641,72.74110784757374,75.41666408973887,79.38598465017554
5,Medaxenografts,Med8Atumour1_210827103233.mzML,35863.487843018826,18.24423038959503,1181.5944249302147,2551.969432903604,440.23511598896,549.0614921776579,612.058754279165,1174.2515935899507,893.4001867553997,917.6424389533556,816.592535635972,911.3985725354652,1005.0180210665142,1039.2768089347248,978.9502304831494,981.1855714570378,908.6453738641608,934.6279785179452,936.3285716990072,1000.6341110071484,882.5941906237658,878.0875323733588,885.0563020241752,1049.4303525548808,1351.8509484132303,1623.8950257078027,1228.8811074986604,1061.1179129051889,944.1263920406944,1068.0379662881785,1055.0998700228454,1004.4704409557525,1042.074328722602,959.3163851776824,956.8510133962852,974.5986917748776,1046.883937369818
6,Medaxenografts,Med8Atumour1_210827103253.mzML,39444.27667982788,49.123292088508606,1529.5373702883724,2975.209034956516,536.5243850802584,595.1948403547417,698.5725691502582,1343.125728621142,975.1537276629142,895.5747743338991,885.9906046138813,1007.2041533813144,1173.283485046362,1163.6604412704994,1096.4665239644569,1090.365139235191,1077.5627861419994,1078.6746818126317,1127.5389909830285,1209.993802091497,989.151490798636,1025.7335512672057,1047.9493481561117,1093.5100284079388,1312.675874123115,1364.734540272504,1265.64033463995,1089.34996311248,1015.5909410275732,1064.0572480104308,1077.21802708851,1126.7670076234654,1106.376503777513,1068.9828576301666,1063.1556515190623,1089.8941360914716,1134.7328452042864
7,Medaxenografts,Med8Atumour1_210827103324.mzML,5838.2888989078565,1.0187628269195557,318.3963681717713,412.3410367764178,63.48120736281077,77.50507171990961,117.03444620093916,270.66023622358864,153.91100576817175,141.72013007962389,143.31134768236464,142.4336973619934,171.12876207678966,144.28311374429825,133.43192325680732,140.85770885565623,136.68748362362226,138.01923253257914,117.95149727004758,212.23328495890783,143.69632734689029,126.7698676961018,125.71619391931326,173.1946496742681,202.767563938927,218.16875577956017,215.7660383861646,168.16651679000358,151.55115970461685,149.421314587131,151.300267752296,162.19255709482087,153.5711967164912,169.21126742436385,161.50920389695133,156.34456961231507,172.5351320944214
8,Medaxenografts,Med8Atumour1_210827103341.mzML,8052.613174334953,9.349456191062927,561.8686509602127,552.3658747647357,98.30078420028798,117.53104555694044,180.11615283885982,582.0039100470461,203.6076405927436,180.411462444163,178.5379565887411,201.45951015929876,214.45271673338317,194.25451579931075,173.2009394539931,183.37540361615743,171.58046554954103,159.07770107261643,162.43532427449492,222.4349304303884,168.89095012263948,160.02308568544183,162.73583133646778,223.64278693457413,262.712815082334,315.44198117030487,274.7028515915507,228.43697239002145,186.0455445612693,207.8711899831865,214.9455610109506,212.17687341383257,215.8911022593543,211.1027921815615,219.85154507949872,216.70785890426043,225.06899135372663
