,label,filename,total,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850,855,860,865,870,875,880,885,890,895,900,905,910,915,920,925,930,935,940,945,950,955,960,965,970,975,980,985,990,995
0,SHH - DAOY,DAOY tumour 1_210827103823.mzML,36250.56521,3.327105761,1.003808379,3.618825793,13.03866053,0,305.0024061,37.82428062,3.198215723,4.123542786,24.43762147,11.04157913,4.370785236,241.7882413,268.5789263,575.4389906,29.09174025,16.90286982,20.01500523,34.70218778,20.40533578,25.7726531,38.41187227,19.37872839,39.64870358,95.65957522,60.15122771,49.93032897,66.52272463,116.6969851,39.59255958,59.60465014,417.4338435,532.3521336,73.6226424,56.44046617,449.4929338,191.2791929,51.18949723,121.6294597,174.0224975,304.6982586,317.5111924,137.340064,157.3852537,75.97534192,207.4691412,168.7582405,90.9948895,125.48716,253.6038498,137.1410745,156.6153895,119.6806786,177.2121922,264.9254581,240.1075823,112.3464986,337.7766823,341.3908695,229.8363549,168.288628,172.9641682,160.7170203,225.4435471,165.0115123,163.4848553,240.9498641,127.6018026,207.4060395,218.095175,185.4038122,172.9921548,214.7139821,170.644486,201.7378616,203.3509611,239.0537744,214.7740717,159.4496132,195.9447058,214.7212749,168.6331741,182.9474951,210.0148807,180.8219981,152.8950908,171.0293933,163.4719515,195.7022667,149.1615986,176.5860631,238.2614142,191.9019773,151.1285111,864.4074337,210.6786501,134.5030901,284.7699318,174.2621827,159.5853789,238.6923668,139.1788551,137.0412189,126.9180232,126.5588267,148.5376406,127.3003304,158.3434762,203.0391958,146.9250977,151.4334329,288.3607876,249.8349142,337.3392168,177.5480279,227.8843281,507.7562931,605.0174501,289.603863,196.2754203,190.8118547,249.8022866,340.378122,726.3078516,219.7728735,135.3629736,215.3959397,466.1835114,471.2954769,371.2714915,210.7239423,104.132424,201.2483228,394.161433,334.739589,258.498457,169.2231461,170.7263811,295.3826904,229.9404511,198.3996916,118.0063396,193.681863,297.4219899,250.6178288,322.0281188,162.5577289,190.9103327,311.5938711,357.4566932,193.748973,161.6671101,157.9918174,258.2795995,339.3471823,266.0065106,263.0890896,190.4725915,201.5478163,267.5211269,267.5825738,155.4301901,217.8778898,244.9273577,271.1492184,295.6036154,196.3317126,277.7580893,211.1073992,235.0634489,243.3379079,203.5858822,264.3561603,156.437927,261.323076,275.248436,270.3590058,249.6104126,211.8052158,263.8646607
1,SHH - DAOY,DAOY tumour 1_210827104207.mzML,95140.56256,0,0,0,5.037763357,0,1053.453047,141.2081946,0,36.46988237,166.9003546,19.91470039,7.650652647,877.0023077,847.4914721,1647.233549,47.68061197,24.57338595,54.7351898,59.49553072,15.07094002,23.2676841,39.3199861,55.04722476,133.0390794,174.8540734,100.6976196,55.84455144,148.0118847,224.5356355,92.6240238,134.5892885,871.9481504,1930.28535,139.3069971,150.8768556,1335.172609,306.3057712,103.2862514,236.2081811,189.9313015,635.4868454,670.874555,214.3718097,271.3787742,145.8222256,584.9974257,288.3166875,222.9821285,261.443159,405.876597,295.648512,385.6174737,270.45117,304.6944697,649.0889957,472.4663756,211.7496156,538.5603784,675.3467522,313.4878229,331.5121175,365.3985834,402.4168631,646.7046489,411.8195376,380.0034397,363.6663332,465.598532,446.308489,436.8368013,260.9862171,337.8144518,427.6149266,459.7541951,327.4510188,338.9398725,497.20156,435.4784739,381.9185954,323.4344788,445.40607,361.0511582,350.573012,371.4321401,312.5442775,393.3798718,330.4030625,274.3125697,355.3800939,407.6120626,345.1238289,414.2243383,352.839,339.921985,1900.481886,496.9510859,327.2645442,657.8022189,431.5814844,434.2012981,444.785714,289.3196836,336.9608154,247.482525,260.1822032,388.6752543,471.9008733,329.2582967,309.3434638,328.8471422,356.8657602,645.5779042,808.6381993,656.5010914,469.4081976,480.7174186,1316.468567,2141.57983,1109.444395,396.1726577,415.3871931,674.0265577,1052.230948,3072.423889,779.4645177,425.1357001,773.8835919,1723.260303,1937.853459,1109.767157,625.2145674,378.6107295,757.0910208,1346.717339,1003.807532,628.0202563,370.3104378,437.975498,668.5181259,709.3716913,530.8244159,429.6108246,617.0118185,843.5334088,855.0600202,925.9077373,417.6825765,530.4834598,905.1960804,1143.413957,747.7452842,646.4283818,501.6362642,576.8135976,1079.318702,723.8246261,700.0488427,716.8469403,555.1389613,800.5006125,876.5535964,585.2626362,570.9566205,552.2615663,704.1894147,829.9189148,625.0705125,613.7764933,621.1626004,561.228134,784.7429619,733.5614932,742.3521527,537.652886,671.5633098,779.322252,785.0276691,811.2972299,621.224982,598.1331152
2,SHH - DAOY,DAOY tumour 1_210827104223.mzML,27407.74253,0,0,0,0,0,618.2027177,69.1395576,10.71358633,9.703035831,28.25468791,0,0,381.9315969,477.8042271,885.8494966,32.44616878,5.868582964,20.83362246,25.4265151,14.55608594,21.09099996,13.19779921,11.66601408,44.54088473,60.71614146,49.39476454,22.7515825,58.30270433,104.0921866,25.50954843,62.35490954,462.9422387,1090.927797,35.01617074,35.02736342,514.3694303,128.8500776,25.78794503,92.87637305,157.1558529,212.7411665,235.4181796,90.8450129,73.22348952,54.43950713,187.4595381,115.9731539,50.08388865,79.27826691,99.93792653,161.7335753,102.487954,76.34749925,103.4072416,261.2641391,123.0283549,94.88502622,257.8953574,221.3428981,155.765726,88.33077931,101.7975426,146.6140066,148.1407566,84.60876775,129.1330062,155.6086235,146.2068995,119.0274818,141.2724069,118.2874624,135.6206484,157.7916826,125.4914569,142.8458136,112.520815,155.0265263,184.0259475,113.7739953,75.02007735,158.5220554,111.9369133,132.5057335,79.0207094,103.3603709,161.775033,101.9401852,79.91793644,129.1024727,109.4164867,74.7146759,70.46863687,108.7357548,116.9341748,570.2604779,133.8644454,70.9661696,173.0920601,148.7037456,74.89185762,136.8252478,49.80085063,47.46674871,72.81080616,84.8546617,132.5522877,87.63645291,65.91131794,128.7631627,86.88042331,110.9883275,146.3157879,205.0311804,214.0796605,103.3692476,132.7302506,288.2014658,449.942821,217.4715174,99.55884111,117.267408,198.9829769,307.915476,789.3758483,166.6985004,75.71455765,176.0891913,444.1662904,447.3972986,267.3053185,118.969329,74.24506998,161.2686584,304.4214898,227.8785758,168.824865,64.9010421,158.0445833,171.6102108,196.1824127,116.4757974,118.2987742,164.9231491,130.8075553,190.7394683,153.8281238,110.8436925,126.0735794,209.1707516,274.0449406,255.8156313,109.6751382,146.2249036,169.5787331,185.3840594,227.5767329,118.4227785,177.8461041,163.3540257,203.6601436,137.6633298,136.7893776,109.68248,101.7000942,103.9286295,188.2515531,134.5948997,120.752704,147.9255847,186.6276265,218.9969617,144.6260842,97.60442901,127.1818933,144.1491007,175.6787207,187.0491835,167.3751097,111.6192067,168.2181573
3,SHH - DAOY,DAOY tumour 1_210827104241.mzML,11267.34824,0,0,1.183953047,0,0,148.1246927,43.47975016,0,1.094599724,28.5677501,6.595852375,2.515562177,425.0840811,354.8443859,604.3518338,8.959752679,4.977617502,13.15606976,31.70902205,5.114167333,18.81735575,30.60058534,4.72291863,17.86128044,79.1245259,18.78943646,13.81419241,58.02259088,49.80091822,20.44809604,42.26420009,220.3985904,323.006688,36.01817811,44.01611483,198.6924722,39.95999849,35.52011859,57.91445935,187.0347813,104.1053983,111.4893618,63.43642187,67.32021141,45.84512687,48.41424608,74.18648541,64.66750717,59.45085835,104.4548329,38.3559984,64.80431759,60.39639759,76.11445761,168.7346723,112.9357495,41.21219254,80.50786889,136.5105582,68.5250082,53.36322331,65.57389557,97.55917883,89.17107594,55.4230957,41.84499311,84.62706661,57.1774106,90.79268873,55.73170376,36.37851298,55.99792564,68.05934477,57.29929197,69.59589171,64.63399065,51.40713298,54.77067494,68.65624666,46.39488411,77.62325633,56.27095413,47.98450387,65.11562967,68.97785771,51.44734323,42.70374095,55.36783969,51.7552464,69.3572855,48.46982861,56.88097024,42.36651874,48.98624933,193.479346,62.58823979,51.99422753,60.76473057,52.53630853,42.59102488,87.60427785,39.61669838,34.81438923,34.27920461,26.83927739,50.82599521,39.84541416,38.47248542,32.81097555,59.91347146,30.43114841,57.40888488,37.79428363,47.19321382,39.55919814,43.82404685,89.05957544,138.0244839,64.38090968,31.00260973,27.69833922,67.68850601,95.92665815,176.6729459,64.71448231,44.20261908,49.34394336,129.1423315,85.93205547,77.93739581,40.8904289,27.04034615,67.45422578,88.25487328,53.3010999,51.45751131,34.25438857,47.2689755,47.63420165,38.00378287,37.81608832,36.70712662,34.54344988,52.32814753,58.94571078,40.46674871,44.11913919,46.1713922,52.23079026,58.64736223,29.05147445,27.81309104,33.25436246,47.8855896,46.95095992,48.5224719,28.96965086,29.36899483,45.1959548,34.90068352,39.48493433,30.85221028,40.83899772,30.76351392,47.96624494,21.50446475,48.44613731,38.03219712,40.50270057,45.92638338,40.10434318,46.6097641,35.80520475,30.45873094,53.46818864,49.7322464,59.90779424,32.82163441,55.68098378,26.25913143
4,SHH - DAOY,DAOY tumour 1_210827104300.mzML,29186.86276,0,3.643003941,0,3.871510029,0,554.7239683,94.72217095,2.819246531,8.251940012,72.41127825,4.812769175,0,378.9005756,349.267535,1095.079426,52.1340214,24.12095654,15.599828,34.51744998,30.89168501,22.74614263,19.60847247,17.85417295,45.48811233,89.99185312,40.57956553,24.97219157,73.09003735,119.9958724,37.39640284,81.15081561,421.4141946,1034.373917,48.35064256,55.05829442,603.1226187,84.61417305,21.34389067,72.49944317,142.1737366,273.6307064,256.7513703,83.01792228,93.95714307,53.02792096,180.4766796,150.407059,66.07919264,100.2683879,205.7088445,139.0487638,125.004478,147.0169536,122.1873583,366.7893959,159.472369,80.94936073,206.471608,460.1854854,213.7717118,108.3172133,135.0913547,166.8397322,225.0366129,123.1650844,146.1204904,151.0739796,137.1601232,185.0029943,142.7653054,124.4547794,168.6755135,152.3229353,150.0490834,140.1437649,114.3741612,169.7105848,281.5702072,118.4389286,142.0141518,151.5531648,104.207508,72.20582247,123.2255417,89.61552739,112.3932742,144.7358598,112.348451,114.8012818,135.2743757,109.7020739,124.1264718,124.5887493,135.1504329,814.9260782,130.5314882,88.81988752,242.5560247,127.1083525,110.5247874,165.7324718,100.6726032,117.3700278,111.6097075,89.31224275,158.3047945,121.1548886,120.0759996,118.6282831,83.52180386,108.111238,149.7258401,216.3637878,220.7506917,106.629819,116.4149632,467.5009146,465.2040166,167.1483784,111.9528779,108.5006924,191.3595749,244.2547129,511.0082879,149.8894199,92.20162487,170.2384024,408.2654591,389.5589424,157.6314473,196.9887176,93.3265928,202.5563499,207.6004714,210.5485501,145.9720342,82.14429319,111.3121353,170.7294223,165.0276165,110.7317468,123.6014478,169.7213975,205.574299,186.3646128,198.6947277,116.5350485,142.1424602,251.7431936,283.4558702,185.1467083,133.611174,114.7309892,147.2357897,196.6818031,168.7167426,123.5816694,113.9324229,129.5178307,136.2594297,135.3951294,158.4091411,137.3797179,137.3829932,160.5753132,173.387237,124.4995314,177.0052825,99.70921457,169.7178507,139.8565848,160.1193323,134.5032383,110.9330389,148.2621582,183.916518,206.3802099,183.6960349,168.3007895,197.6172079
5,SHH - DAOY,DAOY tumour 1_210827104317.mzML,113881.9037,0,1.042758822,0,1.582864165,0,468.5455644,80.36227036,14.3222512,21.90720117,51.53695571,13.09350097,11.53148842,756.9787844,692.2191869,1550.101487,52.35489929,17.30640244,69.91268325,105.4456398,49.23072922,70.30964792,79.69947088,41.22064757,113.0097933,165.4907329,128.7448187,131.1677517,150.8645542,232.0058995,107.3810943,198.3571914,766.7361214,1113.463701,201.0804806,276.9396471,1147.937078,325.7514536,198.6333954,351.8942114,328.3880776,574.4252933,516.1258423,331.151453,442.1091139,234.574617,458.3420039,461.3876704,288.9849905,480.0482597,639.6881828,325.6889511,595.606341,472.8544859,429.2555418,768.576341,790.5238253,328.0876639,921.0059099,1149.955169,443.2476126,465.0291369,589.292799,637.3321347,833.1844814,503.8355316,574.0419589,600.6785643,527.3988568,745.4727327,839.2989161,513.62664,747.1393125,780.5128403,631.3199856,826.4401461,475.522885,810.931645,823.1284802,440.4212704,473.9489102,922.9517202,607.0076658,642.7353307,686.4699179,619.3763282,575.875755,539.5668559,676.666325,741.8577236,624.0545793,493.3935548,634.2009311,480.0316708,475.6861883,1893.340818,614.4421661,561.0838379,892.8798634,601.0228637,614.6810687,705.4698697,454.9853179,440.4803261,476.8392758,484.247511,766.1193733,552.2003268,569.4197129,466.1220567,452.8978354,769.3699094,832.6996253,1161.116069,731.7971193,602.5940746,574.2922263,1458.188293,1938.64388,828.0700157,585.5184793,544.5972394,774.7887523,1127.19246,2688.080992,728.2535762,534.0676651,891.615441,1758.668899,1678.551988,1106.873513,556.5910811,499.6565048,859.1833186,1280.102145,1014.532518,592.0622157,498.3722676,722.7874078,901.7599519,745.3644371,803.3659261,530.385277,582.8685695,822.4801928,837.7170759,1021.129951,751.4250671,780.8794287,1010.148731,1425.166843,829.9216282,657.6241747,631.6926528,774.4392985,850.9705261,881.2551439,768.2375528,741.5461015,790.1684726,761.3803294,822.3875279,625.1239194,659.9753654,562.6977965,711.4395953,926.1673288,712.6667663,694.0531089,730.1497384,795.1686652,861.2594448,970.3378224,864.5368059,744.7121031,806.3026527,908.3036448,983.3933301,815.0648414,837.2313445,769.8831502
6,SHH - DAOY,DAOY tumour 1_210827104337.mzML,69834.9795,0,0,1.060371637,0,0,753.8883896,98.73552692,3.137192845,21.27912402,60.70803273,25.78272212,13.42072451,563.0067914,836.3531991,666.2108871,38.45897877,22.35213161,50.74752522,49.18990672,34.06821895,33.20046616,40.01617825,32.46745694,81.59129643,123.6606572,60.5132674,39.59534514,122.9414155,134.9839419,55.28614664,103.4284298,526.9395121,972.2112644,78.12946761,85.30719888,914.5559789,205.6170914,86.10659957,151.0254972,179.4357263,521.7917095,441.8352708,147.1126053,179.8658158,122.8658922,394.8198608,230.5023383,194.6172178,177.3573972,303.2889042,270.1626229,250.4458482,278.0147747,298.2910638,449.8658345,333.0299972,179.4033637,400.8920116,486.274702,285.2752407,247.7038423,279.6480279,247.3600091,476.4246906,257.4754465,290.4141722,332.9583473,312.3451662,297.784274,301.7731551,205.0633935,314.3498074,348.9020015,222.6759018,255.0089446,248.041941,299.501524,341.2169833,289.3959199,230.3001221,401.0283136,277.2253164,271.9372945,333.7002822,183.2361569,281.3801272,325.1701999,217.7621318,258.933723,333.5218402,238.0555909,294.3444118,242.3855283,269.1951108,1433.001741,414.2978508,181.4178374,401.8317728,342.8784541,258.5256226,374.2201053,184.6830945,260.300229,325.3543216,166.4051614,299.4452547,323.2456648,252.4658269,259.3261282,221.3263235,247.7242311,465.3536097,476.2187423,484.4703897,451.414422,238.4441946,919.9228756,1407.91792,865.1700842,375.3151981,369.3462179,454.9364636,936.5190052,2182.576169,500.1353736,264.6813726,503.000897,1341.204181,1577.512656,795.8135378,484.7126462,274.5440373,559.5050105,1065.033174,785.2108368,474.2381542,265.6005269,274.3819799,596.8060156,565.6202331,407.0529318,277.5365433,429.1835035,611.8507171,564.8951318,510.1619966,344.5825384,519.2059015,681.0693099,941.9631135,581.7869931,432.8350434,367.8371711,516.6493214,834.6372114,597.6020701,403.9760606,570.0387479,437.353931,615.536605,512.0908922,431.1686064,431.746087,458.812021,551.1754044,672.7053733,435.1850454,466.3623464,377.2304085,540.1670737,545.7999847,600.9379027,516.4622909,463.0132872,433.2200332,563.463461,749.271432,676.1402012,556.7997431,368.0726898
7,SHH - DAOY,DAOY tumour 1_210827104355.mzML,103466.2883,0,1.075533032,4.010512352,4.41906023,0,464.7229871,185.87824,4.680575609,8.464210868,99.65360487,17.05180776,5.598707318,864.6185625,982.570106,1596.254861,31.98677492,13.89515233,75.4841013,79.47404313,30.33688068,66.22707558,60.85225904,54.78961062,73.90327561,145.6421465,99.99432099,91.64571714,174.2046161,266.6620553,118.0095881,169.1238031,668.9564184,1179.911196,131.300732,172.7195486,912.8712507,214.1139473,134.3748353,271.2171535,323.8942064,321.1356145,584.1223497,289.6004047,397.3417945,219.7299149,444.1598365,422.0687866,242.7107524,365.2373892,412.1754527,308.8730989,430.2598392,357.6573879,281.2732251,716.9303871,545.500253,300.5305787,707.4493074,816.0906519,351.0665616,408.6368076,465.5785934,447.1266631,949.4516479,426.7017359,377.7947118,388.3315185,615.3227574,541.6409708,429.5190566,392.8206635,427.4154178,570.7196041,453.5833439,489.8311752,416.8004582,431.3029801,585.6671252,368.7514285,455.2734858,524.4041251,501.8845978,439.3746561,437.2096777,363.811959,618.4639661,501.1107213,406.1050782,518.0288507,430.6890196,485.3925223,556.8779095,388.9821151,439.1246763,1308.473571,518.8394897,395.6312759,548.8156352,541.8294988,441.7188263,608.2974092,396.2491674,387.5426626,348.0912428,421.6811074,476.4193616,565.7143031,373.4154027,513.3784558,408.1830662,379.1407713,741.064127,780.882707,394.9506228,664.3598481,542.0865539,888.8418083,2307.466372,1299.399718,587.0503193,557.407854,819.0783905,1540.915989,3744.054188,818.0784516,412.0327264,599.2000952,2028.175149,2395.034519,1174.683908,652.90772,445.1285467,881.1633673,1640.897512,965.7920369,560.7669433,385.1008438,627.1508563,757.6197065,815.6508269,613.5230646,524.527701,668.4957337,856.3543531,958.4348141,849.4558804,542.821384,651.6622671,944.4517121,1149.751465,918.5610784,650.8959448,534.2566199,749.0658656,1005.972787,883.5763565,649.7712672,537.8855218,687.1011715,673.6609882,818.4087681,671.8367782,595.3926753,577.8453844,724.8710481,913.1409241,711.7284389,669.2141861,694.4416571,666.1796201,721.8950542,797.4420975,834.5598735,739.9458345,798.7846165,862.0632399,995.5935154,873.3483785,727.3616385,793.4125642
8,SHH - DAOY,DAOY tumour 1_210827104422.mzML,254.4277489,0,0,0,0,0,41.59809995,0,2.381506443,1.16213572,1.536718965,0,0,0,0,1.344109893,0,0,0,0,0,0,0,0,0,1.048807383,0,0,0,2.32545042,0,0,1.339012742,53.56386077,0,3.090138912,2.625157595,11.66174698,0,0,0,4.823466897,8.393526673,0,0,0,6.726177096,2.725845695,1.077429891,1.079235077,0,0,0,0,0,5.465324163,0,0,0,1.230944395,3.980615616,0,0,0,7.028168082,0,1.111281037,0,0,0,5.10935688,0,1.648766756,1.229661822,2.759160995,0,1.084337711,3.179502726,3.517848372,0,0,1.153932571,0,2.195725203,0,0,0,0,0,2.835836768,0,0,0,3.723813891,0,1.05062902,0,0,5.088811398,0,1.215978503,0,0,0,0,0,0,0,0,2.770020843,0,0,1.220218301,2.252497911,2.238234758,1.675877333,0,0,0,0,0,1.043079376,0,0,6.393935919,0,5.135490179,0,0,2.112683296,1.79575932,1.528933287,0,1.057519197,4.644559622,0,0,0,2.225244522,1.020182729,0,0,0,0,0,0,0,0,0,0,2.724293709,2.16982305,0,0,0,1.044927478,2.747290611,0,0,1.142678142,0,1.15329802,0,0,0,0,0,0,0,0,0,1.043880105,0,1.066120505,0,1.109077692,0,0,0,0,0
